body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.296604	1.050000	0.680200	0.668666	-0.034023	-0.013781	-0.742272	0.161599	0.145400	0.103541	0.200599	0.254000	-0.330400	-0.081359	0.110942	-0.014062	0.043862	0.667603	-0.437400	0.061942	0.107400	0.214802	-0.314603	-0.445800	-1.326823	-0.932409	0.912614	-1.708000	0.449985	0.450017	-0.756012	0.630018	-0.310011	-0.039992	-0.597997	-1.006000	1.003013	-0.862994	-1.540008	0.039998	-1.273006	0.149998	-1.240013	1.420008	-0.250001	13.020083	4.449975	-7.760054	-0.200027
-0.295399	1.050000	0.677800	0.658465	-0.031383	-0.016121	-0.751873	0.178400	0.149600	0.090160	0.208400	0.251000	-0.334600	-0.096840	0.086760	0.004960	0.020940	0.633401	-0.435600	0.033861	0.111600	0.190200	-0.283401	-0.451200	-1.047206	-0.816602	0.746403	-1.702000	0.470028	0.190012	-0.890054	0.520031	-0.100006	-0.350022	-0.646039	-1.507692	0.856052	-1.207074	-2.520154	0.450028	-1.185842	0.080005	-1.330081	1.350082	-0.390023	14.260870	5.940363	-8.080493	0.300014
-0.294200	1.046000	0.674200	0.651076	-0.026183	-0.018982	-0.758289	0.180400	0.153000	0.067939	0.221401	0.250000	-0.344401	-0.107200	0.050634	0.020181	-0.004421	0.566797	-0.419399	0.014509	0.110600	0.161599	-0.260599	-0.461401	-0.756388	-0.694795	0.589394	-1.696000	-0.084978	0.159995	-1.221439	0.714964	-0.025001	-0.559970	-0.453988	-1.955405	0.713476	-1.298444	-3.734806	0.989941	-0.858401	-0.114989	-1.479935	1.034968	-0.569971	14.679387	6.164742	-7.734696	0.299987
-0.293006	1.040000	0.670000	0.645001	-0.019701	-0.022100	-0.763000	0.175001	0.156000	0.041303	0.236998	0.250000	-0.356999	-0.114999	0.008544	0.033499	-0.030997	0.484008	-0.396002	-0.000475	0.107000	0.131003	-0.242002	-0.473999	-0.460030	-0.570013	0.437016	-1.690001	-0.404983	0.059998	-1.034958	0.419983	0.000000	-0.479980	-0.224991	-1.390443	0.481480	-0.243590	-3.419860	0.824966	-0.466781	-0.361485	-1.154953	0.449982	-0.689971	11.024551	4.874800	-5.264786	1.049960
-0.292999	1.040000	0.667600	0.644422	-0.015261	-0.023601	-0.764226	0.164200	0.155400	0.026541	0.238200	0.250000	-0.363600	-0.116200	-0.004983	0.039440	-0.014165	0.430002	-0.386400	-0.004163	0.096140	0.115401	-0.242600	-0.488999	-0.315406	-0.499803	0.378802	-1.654001	-0.550020	0.000009	-0.672171	0.105043	0.030002	-0.310034	-0.025018	-0.593609	0.171529	0.712153	-2.260212	0.180046	-0.167414	-0.611019	-0.650078	-0.039954	-0.815044	6.892808	3.320341	-2.565397	2.000046
-0.292796	1.040000	0.665800	0.644000	-0.012300	-0.024600	-0.765000	0.153000	0.156000	0.014416	0.241200	0.251200	-0.369400	-0.116000	-0.015200	0.040360	-0.002511	0.393600	-0.388801	-0.007172	0.082560	0.105000	-0.243600	-0.506600	-0.184318	-0.437199	0.334400	-1.609999	-0.580036	0.090006	-0.474429	0.240014	0.120008	-0.250015	0.080005	-0.345421	-0.205013	0.323500	-0.940058	-0.720043	-0.116637	-0.815050	-0.260016	-0.070005	-1.010062	5.878359	2.750169	-1.530093	2.600157
-0.292196	1.040000	0.665200	0.644000	-0.012300	-0.024600	-0.765000	0.140999	0.159000	0.007563	0.247801	0.254800	-0.373600	-0.113000	-0.018800	0.031239	-0.001225	0.392400	-0.415202	-0.008828	0.063538	0.105000	-0.245400	-0.529402	-0.080272	-0.389796	0.317599	-1.549995	-0.872951	0.419969	-0.268493	0.809943	0.269984	-0.229990	0.241986	0.065985	-0.406986	0.267819	0.249974	-0.520018	0.568544	-1.894875	1.229887	-1.959825	-2.019873	5.103797	2.399901	0.379923	4.399750
-0.291600	1.040000	0.665400	0.638820	-0.012024	-0.025961	-0.768823	0.118082	0.172799	0.003676	0.273598	0.261999	-0.378600	-0.106321	-0.012561	0.024080	0.008202	0.403599	-0.409601	0.015570	0.006765	0.154195	-0.321993	-0.587395	0.019834	-0.341203	0.349597	-1.434009	-1.282475	0.824994	-0.157336	1.529986	0.404992	-0.259992	0.379994	0.435007	-0.333481	0.573117	0.715002	0.680053	1.545703	-3.310961	3.075000	-4.764996	-3.339954	4.956788	2.444904	2.210034	6.499881
-0.291002	1.040000	0.666000	0.637000	-0.015600	-0.027100	-0.770000	0.089700	0.192000	0.001270	0.309000	0.271000	-0.384000	-0.097800	-0.001400	0.017900	0.021700	0.421000	-0.388000	0.053000	-0.068900	0.228000	-0.436000	-0.663000	0.118000	-0.292000	0.406000	-1.290000	-0.801049	1.050064	-0.084365	1.395085	0.195011	-0.240015	0.490530	0.279917	-0.607537	-0.384083	1.095067	0.030001	1.399285	-4.563278	3.825234	-5.790354	-4.815292	3.084188	1.875114	2.760167	6.450394
-0.290401	1.040000	0.666000	0.634663	-0.019682	-0.028663	-0.771877	0.086040	0.214801	0.000302	0.329401	0.269800	-0.388200	-0.086699	-0.001364	-0.000221	-0.007162	0.447402	-0.408401	0.071541	-0.175767	0.307205	-0.553607	-0.780007	0.143202	-0.266198	0.460003	-1.175993	-0.428017	1.085008	-0.016029	1.120017	-0.039999	-0.154999	0.484501	0.343721	-0.943011	-1.127495	1.535026	-1.040011	0.737498	-5.612571	4.095049	-5.775054	-6.385091	1.200009	1.370018	2.485014	5.630052
