body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
0.009199	2.059946	0.937819	0.209521	0.049555	-0.017397	0.976393	0.129973	0.337788	0.038811	0.572315	-0.480502	-0.025133	-0.036560	0.264331	-0.195358	0.653667	-0.426690	0.072988	-0.124713	-0.975804	-0.225890	-1.194654	-1.492700	-0.045796	0.437426	0.000000	-1.025617	-0.582999	0.185459	-1.591103	0.212555	-0.448344	0.000000	-0.398730	-0.084923	-0.740879	0.426969	0.115277	0.011894	-0.356969	-0.146885	-0.411469	0.007476	-0.045687	0.032260	0.603670	3.332652	-0.207891	-1.318642	0.558820	0.589179	-0.386479	0.000000	-2.442816	-3.624313	0.465602	-1.273620	0.603441	0.151247	0.000000
0.010738	2.059437	0.937808	0.208530	0.047828	-0.014632	0.976736	0.122494	0.336459	0.023890	0.581384	-0.477685	-0.024914	-0.043286	0.261810	-0.204260	0.655022	-0.427272	0.073604	-0.113964	-0.902995	-0.227281	-1.222120	-1.481037	-0.034228	0.428572	0.000000	-1.075229	-0.658796	0.195860	-1.611384	0.223625	-0.444707	0.000000	-0.374448	-0.058659	-0.640851	0.320147	0.209431	-0.035384	-0.342970	-0.125195	-0.395584	0.015242	-0.000791	-0.001297	0.513740	2.725004	-0.002282	-0.896820	0.465009	0.425167	-0.312686	0.000000	-1.797420	-2.807273	0.384977	-0.677842	0.415298	0.137734	0.000000
0.011980	2.059018	0.938124	0.207851	0.046244	-0.011623	0.976998	0.114995	0.335442	0.013177	0.585121	-0.472124	-0.026548	-0.050278	0.259323	-0.211181	0.654277	-0.426721	0.072936	-0.104163	-0.866804	-0.225981	-1.230527	-1.474099	-0.028790	0.424918	0.000000	-1.097514	-0.695290	0.200858	-1.618217	0.229167	-0.442834	0.000000	-0.381776	-0.034931	-0.670835	0.384910	0.233593	-0.112898	-0.357946	-0.100301	-0.468086	0.107774	0.021537	-0.040522	0.585433	3.436980	0.051734	-0.823298	0.491890	0.453334	-0.406398	0.000000	-2.019170	-3.164494	0.739910	-0.453117	0.356866	0.251415	0.000000
0.013417	2.058439	0.938096	0.207914	0.044513	-0.008592	0.977096	0.107223	0.335062	-0.002944	0.596780	-0.468341	-0.029430	-0.057604	0.257798	-0.222984	0.659333	-0.426411	0.071983	-0.090547	-0.765516	-0.225211	-1.255052	-1.461361	-0.016095	0.412316	0.000000	-1.155996	-0.785376	0.225457	-1.629509	0.237900	-0.434650	0.000000	-0.310830	0.023296	-0.553159	0.329204	0.169910	-0.163786	-0.295638	-0.015751	-0.453119	0.138834	0.042251	-0.062046	0.526162	3.131072	0.011179	-0.768411	0.327340	0.362416	-0.407388	0.000000	-1.840535	-2.717683	0.847096	-0.313568	0.217269	0.271583	0.000000
0.014514	2.058095	0.938207	0.209000	0.043450	-0.006609	0.976928	0.102562	0.336374	-0.008949	0.598289	-0.465328	-0.033100	-0.062104	0.258693	-0.229306	0.659830	-0.425031	0.070454	-0.083117	-0.741561	-0.225534	-1.261263	-1.461006	-0.014293	0.408623	0.000000	-1.171136	-0.803997	0.234742	-1.630760	0.237857	-0.431971	0.000000	-0.217014	0.126118	-0.287154	0.072768	0.133020	-0.175888	-0.211946	0.107542	-0.353174	0.057383	0.085689	-0.068281	0.365928	1.124428	-0.007199	-0.315335	-0.003248	0.069952	-0.192311	0.000000	-0.763538	-0.918195	0.490239	-0.060141	-0.001151	0.137065	0.000000
0.015772	2.057665	0.938206	0.211241	0.042418	-0.004972	0.976501	0.098542	0.340107	-0.014430	0.599691	-0.463021	-0.036465	-0.066082	0.262099	-0.237110	0.661628	-0.422983	0.069252	-0.075910	-0.720539	-0.225499	-1.267665	-1.461491	-0.013297	0.404623	0.000000	-1.186538	-0.822103	0.245066	-1.631914	0.237854	-0.429168	0.000000	-0.162523	0.242931	-0.226988	0.061116	0.066055	-0.127438	-0.167381	0.232135	-0.395259	0.119464	0.095555	-0.045045	0.311050	0.857042	0.028034	-0.334874	-0.051412	0.003440	-0.204707	0.000000	-0.700495	-0.832000	0.574616	-0.018874	-0.013192	0.151180	0.000000
0.016938	2.057217	0.938045	0.214426	0.041610	-0.003961	0.975846	0.096061	0.346091	-0.018029	0.600734	-0.462686	-0.038197	-0.068799	0.267978	-0.245117	0.664609	-0.421209	0.068652	-0.070675	-0.707279	-0.224413	-1.274658	-1.463062	-0.014155	0.400435	0.000000	-1.199155	-0.837277	0.257727	-1.631515	0.237330	-0.425924	0.000000	-0.084668	0.307643	-0.144941	0.045925	-0.010873	-0.045423	-0.100104	0.294705	-0.377174	0.170127	0.080571	-0.011290	0.180839	0.418949	0.065326	-0.328305	-0.123113	-0.097077	-0.198489	0.000000	-0.545248	-0.585213	0.667914	0.062001	-0.063898	0.165300	0.000000
0.017824	2.056814	0.937843	0.217305	0.041005	-0.003595	0.975236	0.095156	0.352412	-0.020227	0.601528	-0.463456	-0.038282	-0.070086	0.273888	-0.252197	0.668433	-0.419760	0.068800	-0.068677	-0.703781	-0.222886	-1.280797	-1.466416	-0.017180	0.396684	0.000000	-1.208348	-0.845512	0.271783	-1.629434	0.235298	-0.422556	0.000000	-0.015465	0.302019	-0.106046	0.065370	-0.045937	0.017652	-0.041122	0.280499	-0.360144	0.251661	0.056831	0.020736	0.018860	-0.172870	0.116185	-0.301155	-0.308406	-0.298596	-0.212289	0.000000	-0.562978	-0.198868	0.958824	0.165027	-0.214772	0.216505	0.000000
0.018649	2.056359	0.937615	0.219541	0.040635	-0.003683	0.974750	0.095443	0.358172	-0.022271	0.603349	-0.464523	-0.037491	-0.070444	0.279198	-0.259522	0.674675	-0.418936	0.069482	-0.069921	-0.714194	-0.219765	-1.286705	-1.475399	-0.026099	0.391943	0.000000	-1.221675	-0.845232	0.296080	-1.624914	0.228739	-0.417264	0.000000	0.033678	0.219374	-0.084318	0.095788	-0.059608	0.042413	0.005238	0.205171	-0.290851	0.272112	0.034212	0.045289	-0.164180	-1.046342	0.245347	-0.105509	-0.591761	-0.626123	-0.196902	0.000000	-0.807139	0.429849	1.435424	0.381300	-0.475734	0.277457	0.000000
0.019238	2.056043	0.937490	0.220580	0.040556	-0.004035	0.974517	0.096503	0.361187	-0.023600	0.605359	-0.465840	-0.036586	-0.069876	0.282094	-0.263831	0.679318	-0.418392	0.070612	-0.075244	-0.745635	-0.213072	-1.285018	-1.490086	-0.042225	0.388808	0.000000	-1.240633	-0.828318	0.329200	-1.614182	0.216269	-0.411457	0.000000	0.072099	0.116454	-0.021896	0.067694	-0.052206	0.045701	0.048485	0.119433	-0.131953	0.159214	0.032457	0.056231	-0.319063	-1.750296	0.378441	0.272614	-0.681686	-0.786992	-0.081284	0.000000	-0.815210	1.071739	1.570971	0.697678	-0.629646	0.233439	0.000000
0.019674	2.055876	0.937497	0.221142	0.040736	-0.004577	0.974380	0.098327	0.362830	-0.023147	0.606056	-0.466612	-0.035663	-0.068505	0.283976	-0.264800	0.681044	-0.417637	0.071731	-0.082683	-0.784206	-0.204628	-1.275800	-1.502666	-0.057579	0.388692	0.000000	-1.254283	-0.802363	0.358919	-1.597006	0.203553	-0.407926	0.000000	0.135649	0.019436	0.072752	0.009210	-0.033219	0.030765	0.118615	0.032233	0.047302	0.035606	0.039227	0.047616	-0.445787	-1.965204	0.399223	0.510064	-0.555098	-0.678555	0.037529	0.000000	-0.375861	1.403221	1.333757	0.972655	-0.595885	0.130577	0.000000
0.019941	2.056173	0.937604	0.220736	0.041417	-0.006009	0.974435	0.101929	0.361965	-0.020690	0.605728	-0.467169	-0.035355	-0.065132	0.283384	-0.261939	0.680742	-0.416823	0.072517	-0.093075	-0.824243	-0.197103	-1.264615	-1.512290	-0.069367	0.390309	0.000000	-1.255668	-0.772189	0.382550	-1.575276	0.192433	-0.406234	0.000000	0.202131	-0.013232	0.215029	-0.067256	-0.033147	-0.003519	0.183673	0.010293	0.209585	-0.061622	0.046580	0.050774	-0.503654	-2.134173	0.414422	0.586867	-0.391072	-0.542923	0.085539	0.000000	0.292814	1.735906	1.090492	1.156208	-0.565593	0.062402	0.000000
0.019767	2.056395	0.937789	0.221068	0.042650	-0.007769	0.974295	0.106412	0.362301	-0.014545	0.603366	-0.467937	-0.035804	-0.061158	0.284387	-0.256417	0.678579	-0.415774	0.073762	-0.102829	-0.869573	-0.188051	-1.252325	-1.518309	-0.079296	0.392113	0.000000	-1.242570	-0.732926	0.402538	-1.550758	0.180929	-0.405430	0.000000	0.256521	0.038896	0.361498	-0.167921	-0.041337	-0.029135	0.227739	0.082076	0.288705	-0.113663	0.070439	0.048789	-0.561352	-2.361293	0.382559	0.724563	-0.291169	-0.447294	0.122558	0.000000	1.065725	2.322625	0.923075	1.220316	-0.628289	0.022495	0.000000
0.019526	2.057011	0.938050	0.221952	0.043843	-0.009690	0.974023	0.112190	0.363521	-0.006230	0.599011	-0.468822	-0.036521	-0.056022	0.286667	-0.250391	0.676196	-0.414005	0.074468	-0.115529	-0.918695	-0.181801	-1.235633	-1.523937	-0.087259	0.395211	0.000000	-1.213039	-0.679284	0.419473	-1.526464	0.167302	-0.405334	0.000000	0.301920	0.047532	0.441624	-0.238748	-0.027754	-0.028410	0.270075	0.097722	0.325986	-0.121294	0.088906	0.029037	-0.591055	-2.427688	0.199059	0.878873	-0.281811	-0.328285	0.216274	0.000000	1.926023	2.636461	0.808050	1.150259	-0.617983	0.007569	0.000000
0.019154	2.057675	0.938345	0.222459	0.045193	-0.011810	0.973823	0.118489	0.364202	0.003120	0.593816	-0.469048	-0.036940	-0.050355	0.288296	-0.243378	0.673727	-0.412218	0.074923	-0.126471	-0.966680	-0.180088	-1.217170	-1.529581	-0.092427	0.400764	0.000000	-1.165529	-0.627468	0.434860	-1.504748	0.156210	-0.405127	0.000000	0.322534	0.018210	0.476359	-0.262791	-0.027534	-0.015413	0.295138	0.069171	0.364959	-0.126746	0.080074	0.005601	-0.498553	-2.345042	0.091008	0.874081	-0.193709	-0.209710	0.262059	0.000000	2.751651	2.345631	0.688304	1.092464	-0.436917	-0.023164	0.000000
0.018789	2.058571	0.938566	0.222782	0.046612	-0.013973	0.973653	0.125091	0.364249	0.012824	0.588499	-0.469923	-0.037137	-0.044217	0.289434	-0.235793	0.671126	-0.410802	0.074692	-0.135471	-1.012496	-0.178161	-1.200669	-1.531685	-0.095647	0.405694	0.000000	-1.102973	-0.585459	0.447005	-1.482765	0.149825	-0.406261	0.000000	0.320515	-0.064219	0.490011	-0.284882	-0.037626	-0.013469	0.307802	-0.009651	0.415688	-0.141783	0.052533	-0.040803	-0.435683	-2.228785	0.040825	0.776809	-0.063124	-0.090041	0.244135	0.000000	3.567424	2.600808	0.089445	1.038826	-0.395070	-0.196458	0.000000
0.018256	2.059612	0.938773	0.221775	0.048143	-0.016038	0.973777	0.131309	0.361633	0.022720	0.582421	-0.470553	-0.037479	-0.038043	0.287910	-0.226750	0.668056	-0.410117	0.073291	-0.143899	-1.055832	-0.178455	-1.186098	-1.532106	-0.096029	0.410529	0.000000	-1.022833	-0.523436	0.438438	-1.463195	0.140407	-0.412985	0.000000	0.319729	-0.264739	0.468238	-0.294279	-0.048904	-0.027638	0.333897	-0.205295	0.503314	-0.162488	-0.018702	-0.113455	-0.448675	-1.891512	-0.039027	0.592262	0.042152	0.039448	0.181505	0.000000	3.870907	3.275140	-1.044062	0.741518	-0.476689	-0.429732	0.000000
0.017377	2.061325	0.938876	0.218249	0.049588	-0.018216	0.974462	0.137880	0.353659	0.031554	0.576728	-0.471880	-0.038243	-0.030861	0.281222	-0.215660	0.664626	-0.411550	0.070154	-0.153418	-1.088157	-0.179722	-1.176979	-1.529999	-0.094069	0.412954	0.000000	-0.948136	-0.454453	0.405243	-1.453104	0.130757	-0.423450	0.000000	0.253984	-0.413696	0.343639	-0.226113	-0.069747	-0.010051	0.287867	-0.347954	0.488493	-0.145929	-0.067069	-0.105262	-0.410976	-1.245341	-0.066963	0.328726	0.095254	0.095336	0.098602	0.000000	3.052995	2.717960	-1.536258	0.373617	-0.335800	-0.440414	0.000000
0.016348	2.062110	0.938965	0.214086	0.050557	-0.019767	0.975305	0.141468	0.345085	0.036465	0.573376	-0.473343	-0.037881	-0.026528	0.273992	-0.207210	0.662219	-0.412800	0.069081	-0.160338	-1.105645	-0.181134	-1.172949	-1.528296	-0.092215	0.414474	0.000000	-0.900713	-0.414717	0.376988	-1.448250	0.126975	-0.430602	0.000000	0.144990	-0.484074	0.211514	-0.120811	-0.091892	0.020033	0.187337	-0.426143	0.426745	-0.085619	-0.109199	-0.019561	-0.300394	-0.604251	-0.054696	0.079802	0.047976	0.062851	0.034723	0.000000	1.755922	1.339351	-1.054472	0.271726	-0.128108	-0.247526	0.000000
0.015006	2.062563	0.938858	0.208741	0.051707	-0.021059	0.976376	0.143680	0.334296	0.040014	0.571896	-0.475555	-0.037441	-0.023367	0.264176	-0.198591	0.661201	-0.415918	0.069372	-0.165434	-1.112327	-0.181910	-1.173787	-1.528080	-0.091555	0.414343	0.000000	-0.877899	-0.400879	0.363064	-1.442235	0.125633	-0.433351	0.000000	0.102361	-0.564946	0.174902	-0.081220	-0.102239	0.025430	0.152386	-0.526270	0.453528	-0.081004	-0.149968	0.003039	-0.244232	-0.270379	-0.025948	-0.086120	0.035623	0.048225	-0.019153	0.000000	1.197357	0.613847	-0.728961	0.367844	-0.048405	-0.135958	0.000000
0.013807	2.062984	0.938872	0.203002	0.052950	-0.022265	0.977492	0.145563	0.322487	0.043462	0.570128	-0.477432	-0.036864	-0.020432	0.252941	-0.189069	0.658979	-0.418798	0.069202	-0.170107	-1.116460	-0.182172	-1.176394	-1.526871	-0.090286	0.413707	0.000000	-0.852818	-0.390163	0.347829	-1.433536	0.125039	-0.436040	0.000000	-0.038719	-0.473257	0.140198	-0.121190	-0.015371	0.063208	0.011431	-0.449048	0.423420	-0.222856	-0.032755	0.006485	-0.091374	-0.092235	0.010321	-0.222102	0.168607	0.145250	-0.051555	0.000000	1.721796	0.667726	-1.145700	0.479186	0.033293	-0.208450	0.000000
0.013261	2.060846	0.939362	0.200154	0.053937	-0.022349	0.978023	0.142131	0.315366	0.045622	0.567048	-0.476170	-0.034913	-0.022910	0.246214	-0.181654	0.652287	-0.417228	0.069631	-0.169089	-1.116016	-0.181497	-1.182671	-1.521336	-0.085745	0.412281	0.000000	-0.809028	-0.374170	0.317236	-1.423068	0.126965	-0.441689	0.000000	-0.091359	-0.399029	0.029828	-0.088403	0.035208	0.067980	-0.044703	-0.386993	0.294043	-0.206852	0.011242	-0.013206	0.098673	0.154239	0.074520	-0.238070	0.258189	0.181757	-0.059829	0.000000	1.396674	0.438090	-1.094180	0.269324	0.114216	-0.216749	0.000000
0.013074	2.060830	0.939308	0.195473	0.054358	-0.022682	0.978939	0.141909	0.306526	0.044655	0.566592	-0.476024	-0.034145	-0.022221	0.237462	-0.177307	0.650705	-0.418349	0.068674	-0.166160	-1.110291	-0.179191	-1.185917	-1.516544	-0.083016	0.411314	0.000000	-0.796951	-0.372640	0.304062	-1.422763	0.129608	-0.444710	0.000000	0.021910	-0.512221	-0.066227	0.005777	-0.016699	-0.012872	0.074491	-0.505571	0.249865	-0.085551	-0.091033	-0.063374	0.155413	0.429228	0.197468	-0.162050	0.316456	0.154120	-0.053962	0.000000	0.437573	-0.077332	-0.647368	-0.082216	0.179150	-0.156411	0.000000
0.012952	2.061772	0.939028	0.189727	0.054848	-0.023256	0.980028	0.143007	0.294877	0.042973	0.567279	-0.476838	-0.035428	-0.019931	0.225991	-0.171659	0.648865	-0.420870	0.067096	-0.162873	-1.098847	-0.173598	-1.189153	-1.508678	-0.079580	0.410122	0.000000	-0.791525	-0.377263	0.291341	-1.426356	0.134131	-0.447946	0.000000	0.037745	-0.562180	-0.133163	0.050037	-0.040010	-0.084651	0.095901	-0.554241	0.229823	-0.095128	-0.097745	-0.072125	0.242622	0.771421	0.370314	-0.136471	0.477290	0.199427	-0.057158	0.000000	0.113484	-0.374412	-0.573479	-0.291634	0.269071	-0.144033	0.000000
0.013525	2.062109	0.938823	0.184669	0.055090	-0.023765	0.980968	0.143418	0.284039	0.039328	0.568593	-0.477624	-0.037531	-0.018385	0.215292	-0.168115	0.646899	-0.422258	0.065789	-0.156455	-1.079434	-0.164378	-1.191375	-1.497452	-0.075039	0.409028	0.000000	-0.792412	-0.387616	0.281123	-1.434429	0.140371	-0.450472	0.000000	0.009888	-0.549712	-0.228415	0.096606	-0.018689	-0.104732	0.068435	-0.545730	0.145948	-0.078362	-0.057451	-0.065209	0.400946	1.188803	0.556006	-0.040612	0.650215	0.254370	-0.041590	0.000000	-0.126897	-0.658888	-0.386906	-0.468567	0.348795	-0.092515	0.000000
0.014566	2.062848	0.938593	0.179127	0.055257	-0.023883	0.981983	0.143403	0.272889	0.033837	0.571143	-0.477586	-0.039617	-0.017193	0.204162	-0.165821	0.645731	-0.423168	0.064488	-0.146835	-1.051295	-0.151358	-1.190777	-1.482669	-0.069406	0.408458	0.000000	-0.796601	-0.403619	0.275865	-1.445099	0.148083	-0.451646	0.000000	-0.016020	-0.548878	-0.354608	0.180203	-0.012933	-0.078312	0.045170	-0.573622	0.060624	-0.050569	-0.046265	-0.054638	0.517885	1.811808	0.844611	0.106528	0.908288	0.333240	-0.021230	0.000000	-0.313385	-1.094523	-0.120749	-0.656205	0.474351	-0.013579	0.000000
0.015664	2.063259	0.938296	0.173525	0.054779	-0.024015	0.983011	0.142778	0.262084	0.025144	0.575801	-0.478141	-0.040663	-0.016578	0.192347	-0.165690	0.644877	-0.424109	0.063604	-0.135740	-1.006962	-0.130594	-1.187114	-1.461120	-0.061709	0.408179	0.000000	-0.804947	-0.431397	0.276293	-1.460677	0.159345	-0.451015	0.000000	-0.051031	-0.534406	-0.512298	0.318047	-0.038425	-0.022575	0.011277	-0.584074	-0.037599	-0.006878	-0.040756	-0.027966	0.586896	2.817792	1.281775	0.312099	1.245409	0.459531	-0.009733	0.000000	-0.506580	-1.813673	0.169671	-0.985050	0.703824	0.091202	0.000000
0.017186	2.063610	0.938012	0.167668	0.054223	-0.023794	0.984064	0.141362	0.251513	0.013345	0.583865	-0.479123	-0.040520	-0.016742	0.180799	-0.167325	0.645455	-0.424798	0.063369	-0.123359	-0.938583	-0.100087	-1.178293	-1.432853	-0.051024	0.408069	0.000000	-0.816864	-0.476166	0.282652	-1.484501	0.176236	-0.447998	0.000000	-0.088347	-0.578094	-0.659623	0.434257	-0.026534	0.027943	-0.021333	-0.630698	-0.123306	0.058016	-0.027432	-0.009633	0.629208	3.745830	1.644883	0.658709	1.409996	0.539551	0.001327	0.000000	-0.681467	-2.419522	0.445803	-1.257595	0.852545	0.202640	0.000000
0.018825	2.064147	0.937883	0.160613	0.053219	-0.023271	0.985307	0.139244	0.238960	-0.001241	0.593171	-0.479203	-0.039545	-0.017431	0.167119	-0.170622	0.647197	-0.425206	0.063218	-0.110572	-0.857128	-0.064799	-1.160766	-1.404721	-0.040127	0.408232	0.000000	-0.832206	-0.528178	0.294125	-1.510981	0.193446	-0.442909	0.000000	-0.156258	-0.656682	-0.809194	0.489107	0.017756	0.071013	-0.082260	-0.728769	-0.221957	0.095713	-0.021265	-0.011492	0.639040	4.582530	1.895931	1.170373	1.382995	0.578714	-0.020708	0.000000	-0.946546	-2.806173	0.593963	-1.455402	0.864792	0.276931	0.000000
0.020551	2.064579	0.937846	0.152905	0.051521	-0.021970	0.986653	0.135111	0.225245	-0.019023	0.603430	-0.478412	-0.037680	-0.020032	0.151648	-0.176203	0.649284	-0.425649	0.062909	-0.097797	-0.755282	-0.024250	-1.131479	-1.377533	-0.027876	0.407241	0.000000	-0.854726	-0.588413	0.306410	-1.542717	0.210827	-0.436921	0.000000	-0.225408	-0.704633	-0.936994	0.528923	0.055800	0.104828	-0.144902	-0.797057	-0.312382	0.115468	-0.025851	-0.005408	0.618003	5.444220	2.184999	1.843387	1.419565	0.607927	-0.038145	0.000000	-1.322016	-3.153937	0.556196	-1.646852	0.840700	0.296317	0.000000
0.022208	2.064970	0.937785	0.144813	0.049346	-0.020449	0.988016	0.130227	0.210775	-0.038721	0.614328	-0.476971	-0.035352	-0.023227	0.135237	-0.183117	0.651816	-0.426240	0.063002	-0.085851	-0.639360	0.022601	-1.087030	-1.347938	-0.015810	0.406706	0.000000	-0.885087	-0.654335	0.316373	-1.576855	0.227074	-0.431056	0.000000	-0.244136	-0.716794	-0.975783	0.496003	0.084897	0.118173	-0.159857	-0.810920	-0.363280	0.121254	-0.022049	0.000090	0.544537	5.589034	2.403657	2.387890	1.539546	0.511536	-0.005643	0.000000	-1.571074	-3.148601	0.431427	-1.631245	0.720336	0.271521	0.000000
0.024060	2.065384	0.937789	0.136652	0.046929	-0.018824	0.989328	0.125346	0.196574	-0.058054	0.623270	-0.475017	-0.032953	-0.026427	0.119212	-0.190735	0.654134	-0.426531	0.062913	-0.076016	-0.531721	0.071897	-1.035963	-1.315951	-0.007414	0.407015	0.000000	-0.917569	-0.714357	0.323667	-1.607967	0.239641	-0.426060	0.000000	-0.236448	-0.710144	-0.948689	0.400475	0.110156	0.120621	-0.156017	-0.807593	-0.373438	0.099695	-0.024058	-0.005678	0.514886	4.988785	2.392936	2.497231	1.622251	0.325407	-0.017982	0.000000	-1.620154	-2.804840	0.307485	-1.454237	0.551633	0.220753	0.000000
0.025676	2.066032	0.937770	0.128015	0.044213	-0.017096	0.990639	0.120769	0.182369	-0.076668	0.630347	-0.472565	-0.030527	-0.029468	0.102933	-0.198055	0.655804	-0.427203	0.062775	-0.065256	-0.439808	0.118319	-0.987141	-1.283048	-0.002794	0.405987	0.000000	-0.949893	-0.766529	0.328672	-1.635024	0.249140	-0.422226	0.000000	-0.242974	-0.734649	-0.964678	0.370242	0.143909	0.117101	-0.164989	-0.838662	-0.380648	0.083943	-0.028864	0.002236	0.559584	4.774984	2.365909	2.678771	1.733133	0.192353	-0.093622	0.000000	-1.760541	-2.716750	0.243815	-1.408252	0.454583	0.192272	0.000000
0.027302	2.066505	0.937844	0.119075	0.041241	-0.015219	0.991912	0.115627	0.167188	-0.096642	0.638079	-0.469260	-0.028269	-0.033026	0.085665	-0.205961	0.657492	-0.427685	0.063002	-0.053632	-0.340721	0.166533	-0.928812	-1.246626	0.000280	0.403270	0.000000	-0.987990	-0.823027	0.333420	-1.664297	0.257824	-0.418369	0.000000	-0.263528	-0.774258	-1.047895	0.414655	0.191583	0.106635	-0.181640	-0.874528	-0.440378	0.100334	-0.005466	0.021424	0.571139	5.605170	2.435123	3.401014	2.170932	0.176100	-0.186183	0.000000	-2.180019	-2.957812	0.279751	-1.654661	0.405905	0.199774	0.000000
0.028930	2.067176	0.937989	0.110451	0.037774	-0.013152	0.993076	0.110228	0.151399	-0.118584	0.646933	-0.464901	-0.026262	-0.036733	0.067952	-0.215670	0.659817	-0.427421	0.063632	-0.042410	-0.215601	0.215724	-0.851101	-1.196211	0.004250	0.398539	0.000000	-1.037094	-0.884841	0.339863	-1.701211	0.265376	-0.414235	0.000000	-0.408613	-0.606527	-1.167005	0.438006	0.302824	0.139149	-0.322585	-0.702518	-0.665821	0.118278	0.080093	0.067996	0.677859	6.408584	1.894184	4.223877	2.687237	0.311881	-0.253473	0.000000	-2.548961	-2.888879	0.329859	-1.942074	0.329504	0.204007	0.000000
0.029966	2.066056	0.938543	0.106533	0.032333	-0.009378	0.993739	0.099282	0.142927	-0.143322	0.655600	-0.457147	-0.022703	-0.045930	0.057564	-0.232593	0.662223	-0.424482	0.065722	-0.026518	-0.084378	0.242300	-0.759857	-1.139136	0.012755	0.393131	0.000000	-1.089949	-0.938582	0.346614	-1.741980	0.271004	-0.410209	0.000000	-0.594796	-0.377406	-1.279851	0.396186	0.365652	0.214656	-0.508996	-0.488469	-0.918171	0.152521	0.124184	0.183585	0.865366	6.211774	0.376440	4.858069	2.670026	0.576089	-0.196663	0.000000	-2.588379	-2.439168	0.330421	-1.999572	0.243785	0.188322	0.000000
0.031711	2.064085	0.938770	0.101676	0.026474	-0.005021	0.994453	0.086436	0.136303	-0.169778	0.662781	-0.450275	-0.017676	-0.057093	0.048413	-0.252397	0.665918	-0.422454	0.070975	-0.007796	0.032870	0.230781	-0.656778	-1.089410	0.027294	0.390673	0.000000	-1.140629	-0.982408	0.353079	-1.781194	0.275127	-0.406703	0.000000	-0.513615	-0.622056	-1.255938	0.354397	0.324701	0.181164	-0.429844	-0.735183	-0.774312	0.140581	0.047520	0.193955	0.721976	5.982894	-1.506248	6.088196	2.605417	0.862990	-0.036081	0.000000	-2.666938	-2.171338	0.389089	-2.016792	0.158034	0.191861	0.000000
0.032800	2.063616	0.939054	0.091432	0.021833	-0.002364	0.995569	0.078738	0.118044	-0.193559	0.669775	-0.444159	-0.015456	-0.063123	0.028157	-0.263566	0.667846	-0.422581	0.073480	0.002361	0.154938	0.182050	-0.516329	-1.034920	0.047275	0.391688	0.000000	-1.196626	-1.025435	0.362178	-1.822652	0.277325	-0.402535	0.000000	-0.345452	-1.010392	-1.124311	0.280432	0.320657	0.103072	-0.268305	-1.117401	-0.441256	0.022949	-0.014563	0.127949	0.463300	5.347329	-2.763914	6.782737	2.535588	0.921329	0.144091	0.000000	-2.595693	-1.844096	0.441839	-1.875377	0.052900	0.195120	0.000000
0.033986	2.063072	0.939283	0.078841	0.017860	-0.000362	0.996727	0.072618	0.095887	-0.214751	0.673998	-0.437449	-0.013553	-0.067825	0.003717	-0.270047	0.666836	-0.423036	0.076093	0.010736	0.246763	0.120225	-0.385468	-0.987986	0.064147	0.396437	0.000000	-1.244457	-1.056172	0.370753	-1.856209	0.277243	-0.398898	0.000000	-0.297763	-1.089034	-0.965971	0.197825	0.317460	0.096206	-0.234391	-1.181692	-0.260255	-0.059423	-0.014418	0.113825	0.417544	4.184515	-3.351794	6.470930	2.399996	0.851638	0.307084	0.000000	-2.281839	-1.270670	0.434478	-1.629940	-0.054449	0.182572	0.000000
0.034168	2.062350	0.939741	0.067279	0.014362	0.001507	0.997630	0.066827	0.074483	-0.232198	0.677688	-0.431461	-0.011608	-0.072499	-0.019111	-0.273976	0.665469	-0.423158	0.078033	0.019063	0.322318	0.047979	-0.257492	-0.938920	0.081340	0.403971	0.000000	-1.287900	-1.076262	0.379557	-1.887849	0.275148	-0.395232	0.000000	-0.248514	-1.113704	-0.840399	0.155911	0.287824	0.096581	-0.196832	-1.185390	-0.161346	-0.069575	0.004891	0.088692	0.388471	3.328604	-3.553850	6.079651	2.463953	0.832718	0.363863	0.000000	-2.017763	-1.048866	0.442692	-1.449433	-0.052433	0.172926	0.000000
