body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_pos21	joint_pos22	joint_pos23	joint_pos24	joint_pos25	joint_pos26	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20	joint_vel_21	joint_vel_22	joint_vel_23	joint_vel_24	joint_vel_25	joint_vel_26
0.026544	2.033690	0.932697	0.181398	0.037853	-0.026467	0.982325	0.062314	0.287993	-0.151154	0.738018	-0.485816	-0.022310	-0.031307	0.226697	-0.776028	1.381943	-0.175471	0.056395	-0.099417	-0.928730	0.083068	-0.905645	-1.466450	0.087283	0.476614	0.000000	-1.440119	-0.563518	0.534337	-1.374606	-0.021084	-0.382522	0.000000	0.325345	0.126546	0.659544	-0.388363	-0.106493	-0.060473	0.473103	0.075178	3.089084	-3.113216	-0.566828	-0.051219	-0.820742	-0.608647	-2.477917	-3.904292	0.453147	-0.062205	-1.106351	0.000000	1.158148	-2.307069	-2.309463	-0.357130	-0.108948	-0.253980	0.000000
0.022909	2.033780	0.933588	0.184838	0.038828	-0.028421	0.981590	0.067615	0.291636	-0.134351	0.728070	-0.488796	-0.024705	-0.023901	0.230383	-0.705485	1.309648	-0.187126	0.060336	-0.114059	-0.944529	0.038787	-0.978576	-1.456823	0.085372	0.452417	0.000000	-1.416594	-0.609046	0.492315	-1.382829	-0.021790	-0.386946	0.000000	0.193624	0.187501	0.817225	-0.471184	-0.235549	-0.148684	0.262812	0.307072	3.782478	-3.988925	-0.492729	0.227398	-0.702157	-1.105386	-1.987653	-3.701472	0.491479	-0.109598	-0.973658	0.000000	1.327243	-2.085316	-2.016594	-0.465181	-0.012598	-0.261635	0.000000
0.018913	2.033922	0.933466	0.187223	0.039891	-0.029118	0.981075	0.070059	0.295493	-0.118465	0.719170	-0.495237	-0.028258	-0.020794	0.238980	-0.624729	1.222386	-0.195180	0.065491	-0.127503	-0.972946	0.003562	-1.053704	-1.446791	0.082900	0.437668	0.000000	-1.387029	-0.646931	0.453673	-1.393213	-0.021588	-0.392988	0.000000	0.089786	0.143548	0.828086	-0.415638	-0.410400	-0.167253	0.093681	0.394420	4.273377	-4.633352	-0.525800	0.333406	-0.651855	-1.097533	-1.917426	-3.463364	0.243953	-0.013713	-0.654034	0.000000	1.905346	-1.402077	-1.955532	-0.523931	-0.034955	-0.351223	0.000000
0.014474	2.034676	0.932204	0.188673	0.041149	-0.029021	0.980748	0.071206	0.297377	-0.101227	0.711445	-0.505212	-0.031395	-0.020154	0.246160	-0.534550	1.124314	-0.208158	0.073672	-0.140133	-0.988430	-0.037910	-1.117111	-1.447065	0.084823	0.426256	0.000000	-1.340380	-0.665129	0.414093	-1.403786	-0.023189	-0.400995	0.000000	0.044640	0.041776	0.843892	-0.354810	-0.609156	-0.201030	0.008737	0.279761	4.538595	-4.945910	-2.095944	0.706792	-0.608995	-1.142606	-1.769975	-2.765754	-0.032896	0.034973	-0.415891	0.000000	2.636033	-0.966813	-1.900058	-0.615519	-0.008377	-0.453390	0.000000
0.009828	2.035997	0.929833	0.189014	0.043351	-0.028446	0.980605	0.071845	0.297164	-0.084709	0.704978	-0.519604	-0.036299	-0.020445	0.250170	-0.443185	1.024549	-0.279018	0.093763	-0.151863	-1.018650	-0.067237	-1.164334	-1.448107	0.084298	0.421032	0.000000	-1.281588	-0.685603	0.377670	-1.417834	-0.021923	-0.411123	0.000000	0.011567	-0.023131	0.865253	-0.307477	-0.753877	-0.252267	-0.056473	-0.049803	4.286669	-4.741165	-3.725306	0.566114	-0.614991	-1.620723	-1.345815	-1.780772	-0.041264	-0.045530	0.067114	0.000000	3.217429	-0.905743	-1.764455	-0.865674	0.149695	-0.608540	0.000000
0.005231	2.037759	0.926974	0.189246	0.045908	-0.027316	0.980475	0.071669	0.296452	-0.066617	0.699146	-0.535367	-0.041486	-0.022413	0.244168	-0.363083	0.934667	-0.357170	0.096317	-0.164733	-1.053259	-0.091743	-1.188342	-1.448716	0.083002	0.428940	0.000000	-1.211683	-0.701359	0.343515	-1.438413	-0.017201	-0.425336	0.000000	0.039344	-0.026343	0.894899	-0.266054	-0.732259	-0.262855	-0.016001	-0.253352	3.494469	-3.912860	-3.328337	-0.142420	-0.594896	-1.529250	-1.346349	-0.520095	-0.008368	-0.036564	0.436793	0.000000	3.894743	-0.022750	-2.018222	-1.023120	0.175956	-0.728547	0.000000
0.001571	2.040653	0.924492	0.189526	0.048778	-0.026344	0.980309	0.073418	0.296111	-0.048913	0.694336	-0.548894	-0.046813	-0.021085	0.240036	-0.303407	0.868035	-0.412151	0.088066	-0.175659	-1.079820	-0.121091	-1.185138	-1.448442	0.082836	0.438504	0.000000	-1.125798	-0.686513	0.296942	-1.458758	-0.014884	-0.440265	0.000000	0.166538	0.106324	0.843758	-0.251436	-0.543199	-0.215470	0.177468	-0.235152	2.447681	-2.735457	-2.149601	-0.747648	-0.431964	-1.536345	-1.433167	0.567350	0.003308	-0.062251	0.293009	0.000000	4.596296	1.057737	-2.610011	-0.885850	0.154101	-0.714370	0.000000
-0.000752	2.043936	0.923270	0.192352	0.051049	-0.026304	0.979644	0.078331	0.300705	-0.032867	0.689088	-0.557095	-0.050105	-0.015314	0.234762	-0.265176	0.825249	-0.443154	0.066411	-0.182012	-1.114713	-0.149069	-1.165648	-1.448583	0.080512	0.440661	0.000000	-1.027831	-0.659050	0.239115	-1.473847	-0.011037	-0.453911	0.000000	0.284391	0.402328	0.743835	-0.270846	-0.267480	-0.134283	0.322728	-0.127396	1.474503	-1.684773	-1.140174	-1.150461	-0.172481	-2.145544	-1.060258	0.963843	0.003844	-0.188285	-0.074811	0.000000	4.965300	1.804583	-3.012874	-0.856486	0.166993	-0.519151	0.000000
-0.001739	2.047280	0.923123	0.198507	0.052533	-0.026584	0.978329	0.084794	0.312204	-0.019160	0.683502	-0.559593	-0.052184	-0.008176	0.234941	-0.244427	0.800644	-0.457758	0.042047	-0.182558	-1.165642	-0.163501	-1.146584	-1.448288	0.075305	0.435511	0.000000	-0.927186	-0.614330	0.176427	-1.493018	-0.008205	-0.461031	0.000000	0.315294	0.651237	0.661457	-0.299998	-0.020552	-0.081119	0.311001	0.294023	0.836043	-0.992970	-0.535249	-0.966615	0.000335	-2.524412	-0.327813	0.718981	-0.004685	-0.231653	-0.279787	0.000000	4.500097	2.323598	-2.780410	-0.970018	0.106884	-0.226667	0.000000
-0.001993	2.050309	0.923673	0.205952	0.053802	-0.026712	0.976717	0.090942	0.326755	-0.006408	0.677088	-0.557917	-0.053349	-0.002874	0.246523	-0.231734	0.785530	-0.464564	0.027746	-0.181998	-1.215689	-0.162182	-1.136889	-1.448771	0.071246	0.429469	0.000000	-0.847828	-0.566106	0.127898	-1.512648	-0.006761	-0.462978	0.000000	0.282913	0.699262	0.649190	-0.343858	0.157091	-0.001946	0.199887	0.674949	0.582153	-0.649069	-0.248759	-0.313528	0.020698	-2.250236	0.188912	0.210318	-0.005549	-0.093551	-0.099452	0.000000	3.453532	1.876968	-1.803250	-1.102757	0.137577	-0.045128	0.000000
-0.002268	2.053191	0.924676	0.212258	0.055215	-0.026401	0.975295	0.096110	0.340174	0.006808	0.669748	-0.553310	-0.052262	-0.000180	0.261939	-0.221140	0.774681	-0.467709	0.029506	-0.181730	-1.255651	-0.155945	-1.138171	-1.448510	0.071562	0.431533	0.000000	-0.789045	-0.539251	0.104297	-1.537128	-0.002702	-0.462836	0.000000	0.185080	0.584558	0.529610	-0.312820	0.290088	0.075062	0.067011	0.661745	0.410423	-0.450923	-0.086584	0.238296	0.190637	-1.607245	0.161134	-0.036228	0.007874	0.050725	0.241932	0.000000	2.239405	0.840847	-0.717416	-1.122883	0.188701	0.059774	0.000000
-0.001939	2.055587	0.925868	0.216379	0.056143	-0.025256	0.974367	0.098346	0.350137	0.014776	0.664576	-0.546313	-0.050347	-0.000194	0.272993	-0.215317	0.767493	-0.468027	0.037278	-0.174373	-1.279979	-0.155737	-1.138338	-1.448456	0.073275	0.439146	0.000000	-0.758251	-0.532472	0.099202	-1.557563	0.000787	-0.460587	0.000000	0.059153	0.408653	0.207497	-0.169507	0.295232	0.109242	-0.031849	0.447778	0.115150	-0.239761	0.044028	0.342563	0.249812	-0.885725	-0.105646	0.212166	0.067428	0.087340	0.416159	0.000000	1.000118	0.064236	0.111773	-1.089042	0.148906	0.193594	0.000000
-0.000746	2.056308	0.926876	0.218761	0.056083	-0.024515	0.973857	0.098477	0.356520	0.015107	0.662967	-0.541500	-0.047893	-0.001454	0.279850	-0.216534	0.765091	-0.465948	0.043209	-0.171738	-1.291080	-0.160171	-1.129685	-1.445813	0.075056	0.448180	0.000000	-0.749040	-0.536682	0.108768	-1.580690	0.003255	-0.455093	0.000000	0.054206	0.188415	-0.036470	-0.058343	0.198404	0.095997	0.007469	0.193737	-0.033094	-0.118172	0.028367	0.274326	0.133505	-0.180078	-0.316867	0.449720	0.076056	0.083818	0.367199	0.000000	-0.098212	-0.593100	0.494527	-1.118442	0.133722	0.256587	0.000000
0.000494	2.058305	0.927189	0.218322	0.055583	-0.023965	0.973998	0.100514	0.357674	0.013317	0.662242	-0.538377	-0.046507	0.000105	0.280742	-0.216641	0.762766	-0.466893	0.048251	-0.169032	-1.287182	-0.168411	-1.120349	-1.445414	0.076628	0.453834	0.000000	-0.762180	-0.556196	0.118983	-1.602301	0.006135	-0.450323	0.000000	0.081883	-0.062422	-0.176567	0.021030	0.086215	-0.041474	0.081779	-0.084358	0.004098	-0.145949	-0.120310	0.125575	0.160916	0.581798	-0.535379	0.327945	0.000742	0.109535	0.222391	0.000000	-1.111354	-1.575881	0.407974	-1.167822	0.207459	0.219890	0.000000
0.001885	2.060087	0.927051	0.215891	0.054739	-0.023683	0.974594	0.101752	0.354023	0.008045	0.663809	-0.538052	-0.049552	0.001817	0.276475	-0.216370	0.759253	-0.470760	0.048232	-0.165301	-1.267808	-0.181586	-1.116567	-1.445783	0.079437	0.457075	0.000000	-0.793494	-0.599717	0.125087	-1.627403	0.011553	-0.446297	0.000000	-0.022889	-0.176256	-0.374425	0.134584	-0.015096	-0.127766	0.006593	-0.226067	-0.069360	-0.156398	-0.210454	-0.003490	0.268261	1.291540	-0.598846	-0.199595	0.026023	0.143277	0.051437	0.000000	-1.939988	-2.635661	0.186972	-1.193932	0.291675	0.157487	0.000000
0.003301	2.060935	0.926718	0.213245	0.053211	-0.022587	0.975287	0.099598	0.350623	-0.001660	0.667625	-0.538981	-0.051618	0.000369	0.271699	-0.219415	0.756510	-0.475311	0.048111	-0.158302	-1.235520	-0.192365	-1.128333	-1.444373	0.082359	0.455892	0.000000	-0.839779	-0.661622	0.126462	-1.650058	0.017802	-0.444024	0.000000	-0.157943	-0.176537	-0.529667	0.225939	-0.044438	-0.063029	-0.120556	-0.248571	-0.196940	-0.108050	-0.221067	-0.006333	0.426125	2.001044	-0.442214	-0.952348	0.088292	0.164045	-0.122757	0.000000	-2.569392	-3.151078	0.039762	-1.056129	0.259034	0.104366	0.000000
0.004834	2.061544	0.926350	0.210481	0.051629	-0.020763	0.976013	0.095434	0.346962	-0.013142	0.672846	-0.539829	-0.052073	-0.003005	0.266533	-0.224248	0.754931	-0.479603	0.047978	-0.148256	-1.187766	-0.199274	-1.154661	-1.442251	0.085999	0.452165	0.000000	-0.896270	-0.725760	0.126677	-1.669648	0.021914	-0.442122	0.000000	-0.281480	-0.167726	-0.631824	0.291006	0.008912	-0.004317	-0.237644	-0.227635	-0.311818	-0.051025	-0.167160	0.011212	0.581426	2.949849	-0.318723	-1.455820	0.063694	0.218531	-0.264113	0.000000	-2.875148	-3.248373	0.162834	-0.781387	0.144176	0.120501	0.000000
0.006347	2.061172	0.926211	0.208424	0.049759	-0.018248	0.976602	0.088339	0.343914	-0.026933	0.679265	-0.538625	-0.051790	-0.009137	0.262594	-0.231888	0.754469	-0.481997	0.048560	-0.135045	-1.117527	-0.205114	-1.186566	-1.441825	0.091100	0.445327	0.000000	-0.954785	-0.791557	0.132975	-1.681313	0.023569	-0.439204	0.000000	-0.400702	-0.090170	-0.696894	0.329536	0.112770	0.023471	-0.357880	-0.132608	-0.436841	0.017923	-0.083255	0.044120	0.687684	3.715104	-0.140146	-1.606229	-0.007612	0.228859	-0.405666	0.000000	-2.990161	-3.431338	0.457201	-0.409922	0.061410	0.166874	0.000000
0.007857	2.060284	0.926185	0.207790	0.047891	-0.015065	0.976884	0.079406	0.343355	-0.041018	0.686028	-0.535318	-0.051134	-0.017320	0.261228	-0.241722	0.755648	-0.482933	0.049743	-0.120749	-1.039162	-0.204880	-1.218910	-1.442556	0.095154	0.435938	0.000000	-1.015876	-0.863014	0.144965	-1.686045	0.024371	-0.435447	0.000000	-0.417614	-0.033864	-0.677336	0.332330	0.189401	0.005760	-0.384365	-0.083521	-0.472153	0.072615	-0.032532	0.033891	0.644725	3.825280	0.199505	-1.409319	-0.025427	0.135503	-0.474282	0.000000	-3.015394	-3.612819	0.786451	-0.077850	0.030191	0.215559	0.000000
0.009337	2.059850	0.926269	0.207055	0.046258	-0.012010	0.977162	0.071635	0.342560	-0.054026	0.692559	-0.531049	-0.051560	-0.024512	0.259253	-0.250774	0.757374	-0.483298	0.049915	-0.109256	-0.964515	-0.197134	-1.242938	-1.442842	0.096520	0.426356	0.000000	-1.075401	-0.936070	0.164433	-1.684427	0.024777	-0.430581	0.000000	-0.395254	-0.017218	-0.630753	0.313908	0.232585	-0.061143	-0.372691	-0.075465	-0.459795	0.087741	0.003774	-0.011340	0.588036	3.580877	0.392277	-0.998986	-0.053063	0.029258	-0.484534	0.000000	-2.853200	-3.281930	1.184665	0.156602	-0.038186	0.277664	0.000000
0.010654	2.059261	0.926442	0.207040	0.044643	-0.008780	0.977274	0.063596	0.342666	-0.066248	0.698584	-0.526015	-0.053580	-0.032228	0.258210	-0.260114	0.759157	-0.482782	0.049290	-0.097227	-0.895927	-0.189189	-1.258869	-1.444678	0.096324	0.416557	0.000000	-1.130004	-0.994291	0.192352	-1.679781	0.022843	-0.424341	0.000000	-0.364175	0.026800	-0.558452	0.273216	0.235064	-0.136232	-0.352062	-0.020809	-0.455930	0.098312	0.042550	-0.046895	0.574595	3.130315	0.340864	-0.697288	-0.198007	-0.034719	-0.483129	0.000000	-2.611887	-2.326296	1.504924	0.301096	-0.168324	0.310428	0.000000
0.011867	2.058768	0.926571	0.207744	0.043226	-0.006072	0.977209	0.057068	0.343632	-0.076364	0.703487	-0.521646	-0.057009	-0.038594	0.258421	-0.269012	0.761306	-0.481596	0.048040	-0.086272	-0.839303	-0.183499	-1.270830	-1.450762	0.095131	0.407031	0.000000	-1.179877	-1.029122	0.224630	-1.672384	0.018044	-0.418164	0.000000	-0.293665	0.087367	-0.448278	0.209144	0.166027	-0.181255	-0.284872	0.067592	-0.442749	0.122342	0.069352	-0.066955	0.492750	2.289605	0.290506	-0.489703	-0.412241	-0.113017	-0.457516	0.000000	-2.413702	-1.359856	1.680056	0.410536	-0.247804	0.290632	0.000000
0.013106	2.058316	0.926571	0.209462	0.042031	-0.003942	0.976905	0.051849	0.346161	-0.084179	0.706950	-0.519374	-0.060830	-0.043623	0.260913	-0.277823	0.764051	-0.480008	0.046611	-0.077517	-0.804343	-0.177569	-1.278458	-1.461168	0.091803	0.398256	0.000000	-1.226552	-1.048685	0.259554	-1.663359	0.012931	-0.412715	0.000000	-0.217052	0.198796	-0.336883	0.142768	0.092426	-0.166166	-0.214995	0.191578	-0.438724	0.151557	0.085161	-0.058213	0.387913	1.177590	0.372005	-0.349823	-0.532016	-0.216445	-0.422259	0.000000	-2.209768	-0.811338	1.838985	0.513309	-0.215135	0.255696	0.000000
0.014399	2.057854	0.926443	0.212316	0.041076	-0.002507	0.976334	0.048385	0.351584	-0.089840	0.709198	-0.517949	-0.063656	-0.047194	0.266084	-0.286560	0.767369	-0.478190	0.045711	-0.070756	-0.792199	-0.168619	-1.284823	-1.472043	0.086474	0.390140	0.000000	-1.268267	-1.061575	0.298189	-1.651851	0.009439	-0.407936	0.000000	-0.145395	0.301418	-0.246889	0.100414	0.022113	-0.094508	-0.152492	0.293675	-0.439480	0.196910	0.077768	-0.027710	0.242157	0.276643	1.214836	-0.237271	-1.364145	-0.519919	-0.607316	0.000000	-7.602901	1.076400	7.038676	3.880906	-0.372784	0.279497	0.000000
0.015500	2.057356	0.926177	0.215616	0.040255	-0.001618	0.975647	0.046033	0.358218	-0.094054	0.710966	-0.518489	-0.064610	-0.049723	0.272660	-0.295403	0.771927	-0.476897	0.045503	-0.067831	-0.793277	-0.128975	-1.287948	-1.515734	0.071007	0.373964	0.000000	-1.530668	-1.005629	0.541101	-1.508123	-0.001980	-0.401536	0.000000	-0.071226	0.303100	-0.154550	0.050040	-0.029302	-0.012312	-0.081609	0.291315	-0.367530	0.191739	0.071658	0.003564	0.046910	-0.719008	1.134380	0.066835	-1.245141	-0.458055	-0.392296	0.000000	-8.406171	2.468875	7.908137	5.009884	-0.362339	0.125580	0.000000
0.016315	2.057002	0.926009	0.217708	0.039785	-0.001442	0.975202	0.045536	0.363708	-0.096022	0.711200	-0.519121	-0.064148	-0.050458	0.277737	-0.301262	0.775038	-0.475324	0.045854	-0.068879	-0.820959	-0.123244	-1.282149	-1.521849	0.068151	0.374449	0.000000	-1.604514	-0.962820	0.614515	-1.451456	-0.005055	-0.402913	0.000000	0.001301	0.230500	-0.074461	0.008866	-0.024305	0.033103	-0.012933	0.212935	-0.241471	0.138718	0.079824	0.028488	-0.140723	-1.658589	0.201827	0.404477	-0.189281	-0.121997	0.081708	0.000000	-2.891439	2.157050	2.917591	2.455676	-0.165287	-0.080787	0.000000
0.017014	2.056610	0.925954	0.219192	0.039543	-0.001647	0.974879	0.046086	0.367438	-0.097033	0.711321	-0.519462	-0.063286	-0.050240	0.281178	-0.305062	0.777476	-0.473704	0.046643	-0.073460	-0.859621	-0.120902	-1.271769	-1.523305	0.066127	0.377232	0.000000	-1.646326	-0.919347	0.657805	-1.409896	-0.008592	-0.404767	0.000000	0.051788	0.138992	-0.021649	0.000852	-0.019990	0.045226	0.035382	0.135480	-0.129535	0.094417	0.076202	0.046332	-0.288291	-2.003007	0.058845	0.568390	-0.001895	-0.081974	0.165046	0.000000	-1.361686	1.964527	1.619956	1.718730	-0.161198	-0.132343	0.000000
0.017550	2.056348	0.925978	0.220232	0.039567	-0.002400	0.974642	0.047608	0.369267	-0.096888	0.711234	-0.519921	-0.062339	-0.049043	0.283156	-0.306443	0.778815	-0.472276	0.047707	-0.080411	-0.901080	-0.120890	-1.259414	-1.521924	0.064872	0.381050	0.000000	-1.658982	-0.884239	0.679313	-1.382707	-0.011503	-0.408207	0.000000	0.097480	0.070868	0.042236	-0.012402	-0.020422	0.043953	0.079858	0.077365	-0.014149	0.038710	0.060936	0.052689	-0.391850	-2.182882	0.018623	0.636861	0.135288	-0.050152	0.183122	0.000000	0.023165	1.706269	0.677013	1.136148	-0.155253	-0.198723	0.000000
0.017883	2.056236	0.926070	0.220475	0.039840	-0.003134	0.974574	0.049985	0.370273	-0.095343	0.710825	-0.520279	-0.061528	-0.047046	0.284272	-0.305627	0.779025	-0.471267	0.048750	-0.089134	-0.946936	-0.120157	-1.246295	-1.517893	0.064121	0.384557	0.000000	-1.645399	-0.851097	0.684885	-1.364450	-0.014802	-0.412716	0.000000	0.173654	-0.024148	0.139997	-0.041303	-0.018811	0.016892	0.158852	-0.017858	0.153078	-0.046065	0.046745	0.044541	-0.505735	-2.358313	0.001312	0.672919	0.251508	0.011479	0.180219	0.000000	1.351556	1.651238	-0.132734	0.780022	-0.145035	-0.231668	0.000000
0.018010	2.056671	0.926257	0.219473	0.040916	-0.005054	0.974747	0.054554	0.368301	-0.091288	0.709582	-0.520673	-0.061664	-0.042689	0.282441	-0.300320	0.776972	-0.470406	0.049489	-0.100640	-0.995412	-0.120837	-1.232497	-1.511864	0.065331	0.388259	0.000000	-1.604919	-0.818190	0.674004	-1.351506	-0.017304	-0.417474	0.000000	0.252022	-0.046372	0.278881	-0.106761	-0.037850	-0.017824	0.233922	-0.024138	0.293554	-0.117573	0.054098	0.043189	-0.574701	-2.586560	0.025005	0.680819	0.474751	0.071046	0.097024	0.000000	2.836403	1.850231	-0.954001	0.277984	-0.124323	-0.212976	0.000000
0.017750	2.057040	0.926512	0.219734	0.042104	-0.007061	0.974625	0.060066	0.368418	-0.084188	0.706554	-0.521793	-0.062241	-0.037689	0.283307	-0.293885	0.774322	-0.469103	0.050478	-0.112122	-1.050398	-0.119157	-1.219062	-1.498903	0.066962	0.388438	0.000000	-1.531943	-0.777087	0.646725	-1.353331	-0.019775	-0.421235	0.000000	0.293784	0.015561	0.387293	-0.173271	-0.044176	-0.036673	0.265463	0.049818	0.334949	-0.127845	0.071848	0.035670	-0.623200	-2.675372	-0.131307	0.903359	0.539544	0.094127	0.137670	0.000000	4.289788	2.179003	-1.585177	-0.434572	-0.121420	-0.153978	0.000000
0.017427	2.057767	0.926817	0.220100	0.043417	-0.009121	0.974468	0.066305	0.368924	-0.075796	0.702651	-0.522440	-0.063130	-0.032070	0.284434	-0.286922	0.771858	-0.467532	0.050915	-0.125568	-1.102427	-0.126090	-1.196363	-1.490282	0.069097	0.393766	0.000000	-1.433328	-0.731030	0.610597	-1.368889	-0.022161	-0.423633	0.000000	0.333407	0.009238	0.435914	-0.201733	-0.043012	-0.033635	0.303923	0.044433	0.369681	-0.126693	0.074548	0.013768	-0.601802	-2.588677	-0.317426	1.012227	0.427896	0.093285	0.289834	0.000000	5.279475	1.753309	-1.589358	-1.053798	0.046198	-0.122220	0.000000
0.017077	2.058672	0.927065	0.220189	0.044844	-0.011473	0.974358	0.073402	0.368787	-0.066752	0.698485	-0.523513	-0.063586	-0.025532	0.285084	-0.279098	0.769254	-0.466121	0.051028	-0.136194	-1.153945	-0.131854	-1.178573	-1.481787	0.070694	0.400031	0.000000	-1.320764	-0.706955	0.583151	-1.395483	-0.017927	-0.426124	0.000000	0.348917	-0.029372	0.455648	-0.210021	-0.062102	-0.019495	0.326484	0.010033	0.402080	-0.132073	0.060639	-0.016279	-0.497618	-2.419573	-0.269894	0.795737	0.454640	0.088514	0.267617	0.000000	5.970970	1.296991	-1.558515	-1.279473	0.214642	-0.251249	0.000000
0.016635	2.059673	0.927266	0.219936	0.046306	-0.013735	0.974318	0.080262	0.367749	-0.057570	0.694250	-0.524924	-0.063910	-0.019011	0.284835	-0.270839	0.766575	-0.465106	0.050264	-0.145473	-1.199210	-0.136886	-1.164533	-1.472097	0.072637	0.404471	0.000000	-1.194489	-0.679150	0.548256	-1.420068	-0.013575	-0.433683	0.000000	0.356023	-0.156827	0.463714	-0.219248	-0.074425	-0.026928	0.350538	-0.112037	0.471057	-0.153609	0.018715	-0.078923	-0.460184	-2.040076	-0.270925	0.614622	0.412861	0.099098	0.160281	0.000000	6.542215	2.240835	-2.543903	-1.195136	0.069467	-0.437739	0.000000
0.015980	2.061338	0.927392	0.217599	0.047868	-0.016042	0.974732	0.087643	0.362514	-0.048203	0.689715	-0.526490	-0.064663	-0.011510	0.280603	-0.260256	0.763110	-0.465372	0.047871	-0.154601	-1.235548	-0.142691	-1.153988	-1.465273	0.074658	0.406443	0.000000	-1.059076	-0.617321	0.481395	-1.443288	-0.015148	-0.443633	0.000000	0.331039	-0.360503	0.428959	-0.224033	-0.087582	-0.032677	0.348800	-0.306921	0.541943	-0.195342	-0.037855	-0.129884	-0.466854	-1.583853	-0.262242	0.401321	0.327206	0.106512	0.076824	0.000000	6.428546	2.859023	-3.561307	-1.316279	0.031739	-0.407819	0.000000
0.015015	2.062657	0.927538	0.213570	0.049185	-0.018177	0.975520	0.093504	0.353329	-0.040412	0.685289	-0.528427	-0.065217	-0.005059	0.272559	-0.249161	0.758762	-0.466621	0.045069	-0.164147	-1.262564	-0.147375	-1.148480	-1.459008	0.076898	0.407544	0.000000	-0.937347	-0.564789	0.405804	-1.472719	-0.012306	-0.449995	0.000000	0.237293	-0.505705	0.330871	-0.188336	-0.092901	-0.004381	0.270860	-0.449295	0.525660	-0.193968	-0.081474	-0.087438	-0.419116	-1.032716	-0.238754	0.120065	0.212783	0.099049	0.055566	0.000000	5.110243	1.878247	-3.196756	-1.305065	0.208810	-0.227407	0.000000
0.013774	2.063421	0.927584	0.208427	0.050278	-0.019851	0.976543	0.097135	0.342286	-0.034968	0.682182	-0.530206	-0.064839	-0.000676	0.262631	-0.239229	0.755351	-0.468631	0.044374	-0.171366	-1.276857	-0.152241	-1.149186	-1.456762	0.078620	0.408665	0.000000	-0.854666	-0.542192	0.353524	-1.495491	-0.006796	-0.452730	0.000000	0.147761	-0.576563	0.272710	-0.148064	-0.096291	0.023397	0.186646	-0.528271	0.514280	-0.171155	-0.124160	-0.010236	-0.297644	-0.449154	-0.160285	-0.164998	0.067168	0.063551	-0.004404	0.000000	3.168027	0.720900	-1.973872	-0.524768	0.194715	-0.078736	0.000000
0.012330	2.063934	0.927581	0.202730	0.051610	-0.021152	0.977645	0.099414	0.330266	-0.029503	0.679366	-0.532279	-0.064281	0.002407	0.251428	-0.228590	0.751916	-0.471587	0.044659	-0.176053	-1.280530	-0.153787	-1.155080	-1.456322	0.079440	0.407368	0.000000	-0.810626	-0.535953	0.326849	-1.493709	-0.004517	-0.453145	0.000000	0.073831	-0.564239	0.231251	-0.132534	-0.071488	0.034815	0.113920	-0.534932	0.484857	-0.178348	-0.102215	-0.000432	-0.184473	0.078845	-0.072672	-0.367850	0.051400	0.073898	-0.070053	0.000000	2.075854	0.167452	-1.273137	0.033337	0.136819	-0.016928	0.000000
0.011381	2.063539	0.927788	0.197747	0.052810	-0.022151	0.978579	0.100088	0.319716	-0.025718	0.676880	-0.533066	-0.063446	0.003881	0.241234	-0.219835	0.748217	-0.472720	0.044357	-0.178745	-1.273703	-0.155148	-1.163900	-1.454706	0.081576	0.405863	0.000000	-0.771632	-0.535494	0.302599	-1.494157	-0.001323	-0.453407	0.000000	-0.069536	-0.403250	0.086605	-0.078233	0.003268	0.081551	-0.032687	-0.387927	0.286896	-0.135805	-0.019046	0.013154	0.024941	0.527194	0.012984	-0.429714	0.130233	0.104663	-0.072617	0.000000	1.642367	-0.089622	-1.126923	-0.194174	0.164557	-0.042959	0.000000
0.011019	2.061955	0.927997	0.194967	0.053308	-0.021810	0.979117	0.096633	0.314136	-0.026039	0.676237	-0.532148	-0.061019	0.001099	0.235911	-0.217114	0.746483	-0.472349	0.045186	-0.175055	-1.259443	-0.153267	-1.172269	-1.451112	0.083626	0.404463	0.000000	-0.744931	-0.539538	0.281772	-1.501476	0.002065	-0.454863	0.000000	-0.075066	-0.400443	-0.036874	0.018056	0.002834	0.058348	-0.037739	-0.390744	0.191272	-0.091186	-0.033949	-0.023146	0.171258	0.898382	0.225575	-0.444931	0.211871	0.092598	-0.085627	0.000000	0.968814	-0.546512	-0.979570	-0.508738	0.213271	-0.097616	0.000000
