# commandJointPosJointVel data (joint_pos followed by joint_vel), shape: (1500, 54)
0.048385 -0.057826 -0.001611 0.369591 -0.364706 -0.021797 -0.407057 -0.437593 -0.416208 1.642351 -1.502425 0.589909 0.509324 -0.057181 0.088814 -0.258446 -0.261226 -0.504160 -0.586004 -0.050605 0.107532 0.333061 0.199183 0.640606 -0.407102 0.000000 0.000000 -0.005990 0.026989 0.016093 0.056747 0.065304 0.340930 -0.302593 -0.040805 -0.101866 -0.020081 0.078785 -0.002919 0.056516 0.384037 0.238481 0.041695 0.046656 -0.077188 -0.021064 0.002544 -0.012008 -0.087959 -0.020907 0.071958 -0.062923 0.000000 0.000000
0.048218 -0.057393 -0.001385 0.370645 -0.363512 -0.015068 -0.413207 -0.437750 -0.417505 1.641885 -1.500848 0.588934 0.509436 -0.049874 0.093285 -0.257466 -0.260160 -0.505679 -0.586094 -0.050568 0.107313 0.331333 0.198856 0.641898 -0.408345 0.000000 0.000000 -0.009019 0.019773 0.009957 0.051998 0.058145 0.332467 -0.313576 -0.000121 -0.055980 -0.025630 0.081176 -0.058661 -0.005478 0.363507 0.214983 0.050720 0.054654 -0.074457 0.002590 0.001655 -0.010746 -0.085456 -0.008612 0.059555 -0.053792 0.000000 0.000000
0.048024 -0.057035 -0.001212 0.371671 -0.362380 -0.008499 -0.419600 -0.437598 -0.418447 1.641326 -1.499178 0.587562 0.509105 -0.042641 0.097413 -0.256418 -0.259040 -0.507138 -0.585901 -0.050539 0.107102 0.329643 0.198838 0.642988 -0.409253 0.000000 0.000000 -0.010990 0.014211 0.005978 0.049836 0.053558 0.320440 -0.331717 0.022951 -0.029399 -0.032508 0.088197 -0.088392 -0.038643 0.357939 0.189233 0.055770 0.058699 -0.069898 0.023732 0.001108 -0.010075 -0.082529 0.014455 0.044315 -0.028675 0.000000 0.000000
0.047778 -0.056825 -0.001146 0.372639 -0.361370 -0.002250 -0.426476 -0.436831 -0.418681 1.640584 -1.497320 0.585398 0.507890 -0.035556 0.100855 -0.255235 -0.257812 -0.508475 -0.585144 -0.050524 0.106910 0.328031 0.199435 0.643671 -0.409492 0.000000 0.000000 -0.012797 0.009163 0.008485 0.052836 0.053759 0.403206 -0.431058 0.068635 0.014352 -0.041154 0.092101 -0.153512 -0.100246 0.459369 0.262906 0.071166 0.073684 -0.069237 0.057645 0.000261 -0.009451 -0.092576 0.012370 0.011799 0.011300 0.000000 0.000000
0.047512 -0.056668 -0.000873 0.373784 -0.360229 0.007629 -0.436842 -0.434853 -0.417873 1.639680 -1.495494 0.581422 0.505095 -0.024266 0.107930 -0.253571 -0.256092 -0.509907 -0.583595 -0.050528 0.106724 0.325940 0.199333 0.643460 -0.408801 0.000000 0.000000 -0.013536 0.007153 0.016226 0.059497 0.058649 0.539381 -0.561927 0.114088 0.053397 -0.047240 0.090930 -0.221458 -0.159487 0.617080 0.399167 0.089211 0.092116 -0.072801 0.087377 -0.000462 -0.009186 -0.110573 -0.013825 -0.021732 0.046147 0.000000 0.000000
0.047236 -0.056539 -0.000497 0.375019 -0.359024 0.019325 -0.448953 -0.432268 -0.416545 1.638695 -1.493683 0.576540 0.501511 -0.010873 0.116821 -0.251666 -0.254127 -0.511387 -0.581649 -0.050543 0.106542 0.323608 0.198882 0.642802 -0.407646 0.000000 0.000000 -0.012208 0.001733 0.010325 0.049683 0.053650 0.564207 -0.621166 0.139166 0.087023 -0.052091 0.092080 -0.244255 -0.191505 0.657446 0.440426 0.090959 0.092370 -0.064772 0.107285 -0.001453 -0.005013 -0.117669 -0.018472 -0.053713 0.074419 0.000000 0.000000
0.047024 -0.056599 -0.000460 0.375772 -0.358083 0.030198 -0.461689 -0.429286 -0.414392 1.637596 -1.491811 0.571652 0.497435 0.002032 0.125547 -0.249933 -0.252398 -0.512498 -0.579304 -0.050587 0.106524 0.321233 0.198594 0.641311 -0.405824 0.000000 0.000000 -0.010526 -0.005362 0.000442 0.036451 0.047825 0.537859 -0.636991 0.151868 0.111116 -0.055307 0.094181 -0.244749 -0.204423 0.640336 0.440681 0.086614 0.085102 -0.054048 0.113440 -0.002686 -0.000949 -0.131825 -0.010898 -0.074360 0.086545 0.000000 0.000000
0.046815 -0.056753 -0.000479 0.376477 -0.357111 0.040839 -0.474433 -0.426193 -0.412100 1.636482 -1.489916 0.566750 0.493334 0.014741 0.134449 -0.248202 -0.250723 -0.513549 -0.577112 -0.050650 0.106504 0.318335 0.198446 0.639827 -0.404184 0.000000 0.000000 -0.010203 -0.012396 -0.003764 0.032858 0.050239 0.520510 -0.637618 0.160185 0.121561 -0.056502 0.095850 -0.245777 -0.206365 0.625619 0.453926 0.086383 0.080966 -0.049517 0.101918 -0.004137 -0.001006 -0.171002 -0.000430 -0.073892 0.072950 0.000000 0.000000
0.046616 -0.057095 -0.000611 0.377086 -0.356074 0.051018 -0.487194 -0.422879 -0.409530 1.635336 -1.487977 0.561821 0.489180 0.027057 0.143704 -0.246477 -0.249159 -0.514479 -0.575227 -0.050752 0.106483 0.314393 0.198577 0.638356 -0.402906 0.000000 0.000000 -0.013572 -0.020890 -0.007318 0.030361 0.044367 0.491281 -0.623735 0.163157 0.120223 -0.062737 0.087044 -0.238138 -0.191448 0.604148 0.460435 0.081252 0.069439 -0.052352 0.083414 -0.005908 0.001545 -0.203419 -0.014762 -0.056948 0.052603 0.000000 0.000000
0.046273 -0.057589 -0.000772 0.377691 -0.355336 0.060490 -0.499382 -0.419667 -0.407291 1.633973 -1.486434 0.557224 0.485676 0.038907 0.152866 -0.244952 -0.247946 -0.515643 -0.573775 -0.050886 0.106566 0.310199 0.197855 0.637549 -0.402080 0.000000 0.000000 -0.018948 -0.026597 -0.008444 0.030209 0.033141 0.464785 -0.602283 0.159302 0.107773 -0.070894 0.072163 -0.225653 -0.167130 0.586660 0.456956 0.073787 0.056285 -0.061138 0.067177 -0.007113 0.005427 -0.212869 -0.046727 -0.031996 0.035679 0.000000 0.000000
