body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
0.003466,0.000282,0.790004,0.056041,-0.000640,-0.005407,0.998414,-0.035744,-0.128784,0.040309,0.003725,0.266013,-0.200781,-0.073029,0.130000,0.021431,0.068471,0.291570,-0.188815,0.041889,-0.073053,0.045364,-0.669129,-0.138758,-0.035590,-0.006019,0.545784,-0.106343,-0.007172,-0.033943,0.000170,-0.025257,0.044963,-0.013604,0.003394,0.013604,0.001706,0.011369,0.023057,-0.008975,-0.007355,-0.163268,-0.000816,-0.598055,-0.226194,-0.089195,0.013220,0.431998,-0.182929
0.003480,0.000320,0.789953,0.055942,-0.000610,-0.005371,0.998419,-0.035868,-0.129453,0.040296,0.003333,0.266817,-0.201187,-0.073050,0.130241,0.021480,0.068626,0.291912,-0.189088,0.041778,-0.076282,0.045332,-0.680733,-0.143241,-0.037353,-0.005760,0.554185,-0.109977,-0.007819,-0.026189,0.001230,-0.019193,0.037058,-0.016136,-0.004783,0.007735,0.000994,0.005869,0.016436,-0.014746,0.006250,-0.159377,-0.002126,-0.562139,-0.222040,-0.086821,0.012648,0.407840,-0.180390
0.003492,0.000361,0.789972,0.055893,-0.000572,-0.005364,0.998422,-0.036057,-0.129831,0.040358,0.002958,0.267495,-0.201427,-0.073220,0.130309,0.021471,0.068706,0.292228,-0.189405,0.042139,-0.079428,0.045279,-0.691614,-0.147640,-0.039063,-0.005513,0.562098,-0.113558,-0.007998,-0.020849,-0.001120,-0.018702,0.028497,-0.007636,0.001313,0.004378,-0.002528,0.004068,0.011452,-0.010731,0.005108,-0.155248,-0.003095,-0.528510,-0.217942,-0.084021,0.012111,0.384773,-0.177768
0.003502,0.000376,0.789982,0.055817,-0.000561,-0.005325,0.998427,-0.036188,-0.130287,0.040251,0.002585,0.267957,-0.201492,-0.072997,0.130416,0.021379,0.068789,0.292370,-0.189518,0.041983,-0.082492,0.045208,-0.701873,-0.151959,-0.040714,-0.005276,0.569576,-0.117088,-0.007868,-0.018979,-0.002024,-0.013670,0.018994,-0.009884,0.001073,0.003840,-0.001106,0.001372,0.004116,-0.010364,0.001600,-0.150972,-0.003714,-0.498420,-0.213948,-0.081050,0.011643,0.362831,-0.175125
0.003517,0.000404,0.789955,0.055699,-0.000568,-0.005321,0.998433,-0.036371,-0.130590,0.040277,0.002411,0.268255,-0.201822,-0.073177,0.130463,0.021426,0.068761,0.292392,-0.189820,0.042203,-0.085467,0.045130,-0.711551,-0.156198,-0.042305,-0.005047,0.576611,-0.120563,-0.009973,-0.013484,-0.001221,-0.012299,0.013231,-0.005845,-0.001598,0.000594,-0.001486,-0.001536,0.001094,-0.007567,0.004821,-0.146874,-0.004013,-0.469190,-0.210042,-0.077844,0.011189,0.341645,-0.172369
0.003538,0.000416,0.789986,0.055583,-0.000561,-0.005287,0.998440,-0.036586,-0.130826,0.040202,0.002093,0.268486,-0.201726,-0.073061,0.130440,0.021320,0.068727,0.292413,-0.189820,0.042175,-0.088367,0.045047,-0.720641,-0.160361,-0.043827,-0.004829,0.583242,-0.123982,-0.010266,-0.012638,-0.004073,-0.012516,0.009169,-0.003466,0.001774,-0.001399,-0.003996,-0.002708,-0.002917,-0.003567,-0.003201,-0.143200,-0.004148,-0.440930,-0.206370,-0.074530,0.010621,0.322613,-0.169576
0.003561,0.000425,0.789946,0.055376,-0.000563,-0.005241,0.998452,-0.036782,-0.131096,0.040114,0.001910,0.268622,-0.201961,-0.073106,0.130407,0.021266,0.068653,0.292276,-0.189962,0.042075,-0.091195,0.044964,-0.729188,-0.164452,-0.045286,-0.004622,0.589515,-0.127346,-0.011904,-0.007119,-0.001410,-0.008363,0.008227,-0.007841,-0.007311,-0.005369,-0.002308,-0.007307,-0.002647,-0.008952,0.003591,-0.139460,-0.004018,-0.413355,-0.202700,-0.070956,0.010135,0.304203,-0.166830
0.003579,0.000451,0.789951,0.055227,-0.000523,-0.005239,0.998460,-0.037063,-0.131111,0.040146,0.001759,0.268815,-0.202040,-0.073353,0.130225,0.021227,0.068435,0.292307,-0.190178,0.042319,-0.093945,0.044887,-0.737175,-0.168469,-0.046666,-0.004423,0.595410,-0.130656,-0.012689,-0.003047,-0.002498,-0.008266,0.008267,0.000147,-0.003642,-0.008383,-0.004131,-0.008935,-0.000319,-0.007074,0.000519,-0.135788,-0.003818,-0.386494,-0.199032,-0.066952,0.009598,0.286850,-0.164157
0.003604,0.000450,0.789962,0.055063,-0.000485,-0.005195,0.998469,-0.037290,-0.131218,0.040014,0.001580,0.268952,-0.201955,-0.073252,0.130071,0.021101,0.068295,0.292263,-0.190245,0.042096,-0.096626,0.044812,-0.744648,-0.172414,-0.047964,-0.004238,0.600989,-0.133913,-0.014195,-0.000336,-0.003130,-0.003710,0.008196,-0.004047,-0.000633,-0.009795,-0.003836,-0.011431,0.000785,-0.007870,-0.001284,-0.131967,-0.003655,-0.361957,-0.195435,-0.063051,0.009115,0.270654,-0.161542
0.003625,0.000466,0.789925,0.054793,-0.000401,-0.005183,0.998484,-0.037630,-0.131124,0.040021,0.001610,0.269143,-0.202202,-0.073379,0.129833,0.021074,0.067978,0.292339,-0.190493,0.042268,-0.099224,0.044741,-0.751653,-0.176286,-0.049188,-0.004059,0.606236,-0.137117,-0.017184,0.005947,-0.001212,-0.001953,0.008678,-0.004024,0.002598,-0.013817,-0.003295,-0.015838,0.005236,-0.009723,0.009360,-0.127918,-0.003286,-0.339012,-0.191946,-0.058964,0.008859,0.254737,-0.158869
0.003662,0.000467,0.789951,0.054579,-0.000313,-0.005168,0.998496,-0.037977,-0.130980,0.039966,0.001501,0.269299,-0.202116,-0.073148,0.129519,0.020969,0.067662,0.292472,-0.190634,0.042470,-0.101743,0.044680,-0.758208,-0.180092,-0.050323,-0.003884,0.611179,-0.140268,-0.018013,0.007639,-0.005602,-0.000138,0.009437,-0.004247,0.011280,-0.015929,-0.006626,-0.016011,0.005944,-0.010018,0.002975,-0.123770,-0.002787,-0.317946,-0.188691,-0.054472,0.008601,0.240478,-0.156212
0.003681,0.000458,0.789925,0.054252,-0.000173,-0.005122,0.998514,-0.038351,-0.130819,0.039797,0.001605,0.269521,-0.202371,-0.072927,0.129196,0.020809,0.067337,0.292577,-0.190894,0.042387,-0.104175,0.044629,-0.764371,-0.183834,-0.051367,-0.003714,0.615855,-0.143366,-0.021408,0.014572,-0.004593,0.006742,0.014811,-0.007840,0.006356,-0.020407,-0.006733,-0.017940,0.009096,-0.013208,0.003462,-0.119098,-0.002037,-0.299041,-0.185449,-0.049464,0.008439,0.227596,-0.153563
0.003697,0.000469,0.789947,0.054057,-0.000020,-0.005120,0.998525,-0.038833,-0.130397,0.039782,0.001771,0.269892,-0.202429,-0.072894,0.128702,0.020700,0.066944,0.292836,-0.191163,0.042609,-0.106507,0.044599,-0.770170,-0.187509,-0.052301,-0.003546,0.620283,-0.146410,-0.023737,0.018159,-0.004863,0.006901,0.017894,0.000347,0.008135,-0.024308,-0.007787,-0.017279,0.011326,-0.007195,-0.006657,-0.114604,-0.001020,-0.282064,-0.182240,-0.043663,0.008093,0.218233,-0.150866
0.003730,0.000446,0.789983,0.053823,0.000144,-0.005075,0.998538,-0.039300,-0.130092,0.039602,0.001881,0.270237,-0.202358,-0.072602,0.128224,0.020497,0.066646,0.293030,-0.191182,0.042120,-0.108759,0.044588,-0.775654,-0.191123,-0.053113,-0.003391,0.624585,-0.149400,-0.024953,0.016551,-0.004885,0.009369,0.018773,-0.003880,0.003470,-0.023825,-0.006139,-0.017394,0.010595,-0.005755,-0.009496,-0.110791,0.000134,-0.266194,-0.179136,-0.038097,0.007567,0.210936,-0.148334
0.003763,0.000457,0.789955,0.053476,0.000378,-0.005071,0.998556,-0.039831,-0.129735,0.039587,0.002146,0.270643,-0.202585,-0.072755,0.127749,0.020455,0.066248,0.293260,-0.191393,0.042229,-0.110939,0.044604,-0.780818,-0.194675,-0.053825,-0.003244,0.628720,-0.152343,-0.025208,0.017656,-0.002472,0.008446,0.020198,-0.004953,0.000324,-0.024038,-0.004473,-0.017988,0.011747,-0.006346,-0.000996,-0.107627,0.001416,-0.249131,-0.176195,-0.033352,0.007025,0.201771,-0.146028
0.003800,0.000436,0.789989,0.053251,0.000551,-0.005052,0.998568,-0.040309,-0.129386,0.039503,0.002219,0.271044,-0.202556,-0.072589,0.127262,0.020319,0.065927,0.293500,-0.191435,0.042080,-0.113064,0.044645,-0.785619,-0.198171,-0.054447,-0.003110,0.632656,-0.155242,-0.020718,0.013448,-0.005494,0.003679,0.019284,-0.001900,0.006153,-0.022043,-0.006990,-0.017630,0.011054,-0.005340,-0.009126,-0.104672,0.002528,-0.231943,-0.173499,-0.029452,0.006373,0.191389,-0.143914
0.003855,0.000418,0.789960,0.052945,0.000767,-0.005023,0.998585,-0.040660,-0.129197,0.039367,0.002293,0.271414,-0.202661,-0.072509,0.126868,0.020175,0.065543,0.293702,-0.191606,0.041864,-0.115125,0.044705,-0.790096,-0.201615,-0.055003,-0.002989,0.636376,-0.158100,-0.015172,0.012162,-0.004752,0.005478,0.021140,-0.008764,0.002298,-0.020589,-0.006534,-0.019430,0.012599,-0.010403,-0.004103,-0.100854,0.003618,-0.217232,-0.170727,-0.026587,0.005661,0.179261,-0.141893
0.003881,0.000394,0.789963,0.052812,0.000921,-0.005026,0.998591,-0.040916,-0.128900,0.039313,0.002438,0.271890,-0.202906,-0.072497,0.126439,0.020057,0.065149,0.294003,-0.191852,0.041916,-0.117098,0.044790,-0.794308,-0.205000,-0.055511,-0.002883,0.639826,-0.160917,-0.009420,0.013919,-0.005321,0.004652,0.021063,-0.010723,0.004781,-0.020808,-0.007969,-0.019632,0.014712,-0.011752,-0.004348,-0.096352,0.004762,-0.205866,-0.167844,-0.024231,0.004881,0.166947,-0.139800
0.003935,0.000348,0.789968,0.052697,0.001080,-0.004999,0.998597,-0.041037,-0.128640,0.039154,0.002479,0.272257,-0.203089,-0.072318,0.126035,0.019856,0.064758,0.294291,-0.192076,0.041690,-0.118980,0.044896,-0.798330,-0.208329,-0.055972,-0.002793,0.643054,-0.163692,-0.010103,0.021079,-0.004576,0.008592,0.019616,-0.016753,0.001174,-0.025665,-0.007859,-0.026276,0.018964,-0.017102,-0.003879,-0.091665,0.005859,-0.197890,-0.164869,-0.021965,0.004225,0.155073,-0.137609
0.003968,0.000311,0.789918,0.052379,0.001392,-0.005024,0.998614,-0.041320,-0.128056,0.039130,0.002781,0.272675,-0.203576,-0.072450,0.125412,0.019743,0.064098,0.294762,-0.192536,0.041761,-0.120764,0.045024,-0.802224,-0.211595,-0.056389,-0.002714,0.646029,-0.166422,-0.009620,0.030751,-0.002438,0.012684,0.013208,-0.013615,-0.000726,-0.032419,-0.007838,-0.031432,0.018026,-0.019319,0.000986,-0.086896,0.006851,-0.190587,-0.161944,-0.019588,0.003660,0.143389,-0.135428
0.003989,0.000259,0.789939,0.052225,0.001579,-0.005027,0.998621,-0.041422,-0.127410,0.039057,0.002987,0.272785,-0.203634,-0.072347,0.124738,0.019543,0.063500,0.295012,-0.192849,0.041729,-0.122455,0.045170,-0.805954,-0.214806,-0.056756,-0.002647,0.648789,-0.169109,-0.000436,0.029117,-0.004644,0.010047,-0.001784,-0.004408,0.000755,-0.029469,-0.008900,-0.030986,0.007834,-0.011403,0.000571,-0.082298,0.007556,-0.183034,-0.159230,-0.017414,0.003130,0.133701,-0.133439
0.004010,0.000218,0.789908,0.052026,0.001756,-0.005019,0.998632,-0.041337,-0.126892,0.038944,0.003183,0.272603,-0.203753,-0.072420,0.124233,0.019387,0.062859,0.295075,-0.192992,0.041784,-0.124056,0.045326,-0.809545,-0.217964,-0.057086,-0.002589,0.651377,-0.171759,0.003664,0.029009,-0.004624,0.009494,-0.010937,-0.003702,-0.003856,-0.026359,-0.008791,-0.032041,0.001515,-0.008936,0.013355,-0.077984,0.008070,-0.175087,-0.156493,-0.015604,0.002666,0.124742,-0.131692
0.004017,0.000163,0.789912,0.051937,0.001860,-0.005030,0.998636,-0.041275,-0.126250,0.038872,0.003366,0.272348,-0.203782,-0.072501,0.123684,0.019191,0.062219,0.295072,-0.193207,0.042263,-0.125575,0.045492,-0.812957,-0.221066,-0.057380,-0.002540,0.653779,-0.174377,0.004466,0.027689,-0.006846,0.006917,-0.014288,0.004820,0.002025,-0.026399,-0.011231,-0.030041,-0.002996,-0.006610,0.008131,-0.074222,0.008390,-0.165518,-0.153868,-0.013819,0.002210,0.116055,-0.130142
0.004039,0.000099,0.789930,0.051832,0.001958,-0.005001,0.998641,-0.041159,-0.125784,0.038671,0.003460,0.272032,-0.203560,-0.072339,0.123177,0.018938,0.061657,0.294956,-0.193256,0.042109,-0.127025,0.045662,-0.816166,-0.224119,-0.057639,-0.002501,0.656019,-0.176965,0.004283,0.022602,-0.006481,0.007804,-0.017028,0.004937,-0.002515,-0.023652,-0.009009,-0.027213,-0.008303,-0.005503,-0.001202,-0.070735,0.008684,-0.155501,-0.151465,-0.012361,0.001944,0.107497,-0.128697
0.004059,0.000047,0.789885,0.051712,0.002034,-0.005013,0.998647,-0.041104,-0.125346,0.038612,0.003678,0.271666,-0.203585,-0.072602,0.122738,0.018831,0.061130,0.294740,-0.193427,0.042215,-0.128404,0.045840,-0.819177,-0.227125,-0.057874,-0.002463,0.658079,-0.179525,0.001615,0.020892,-0.003377,0.009493,-0.018187,0.003102,-0.008235,-0.020334,-0.005827,-0.021957,-0.011913,-0.004491,0.004324,-0.067278,0.009078,-0.145568,-0.149125,-0.011288,0.001821,0.098516,-0.127262
0.004090,-0.000009,0.789906,0.051665,0.002080,-0.005010,0.998650,-0.041094,-0.124949,0.038536,0.003840,0.271304,-0.203436,-0.072668,0.122364,0.018704,0.060779,0.294479,-0.193436,0.042282,-0.129716,0.046025,-0.821989,-0.230084,-0.058090,-0.002428,0.659960,-0.182055,0.001209,0.017106,-0.005625,0.008831,-0.019770,0.003184,-0.003781,-0.015683,-0.007124,-0.017341,-0.014696,-0.000916,0.001640,-0.063841,0.009411,-0.136600,-0.146787,-0.010173,0.001604,0.090843,-0.125711
0.004123,-0.000069,0.789865,0.051583,0.002101,-0.004993,0.998654,-0.041055,-0.124661,0.038387,0.004032,0.270876,-0.203457,-0.072753,0.122111,0.018546,0.060437,0.294152,-0.193463,0.042281,-0.130958,0.046216,-0.824641,-0.232996,-0.058281,-0.002399,0.661712,-0.184553,0.001173,0.016145,-0.005255,0.008381,-0.019975,0.003036,-0.004628,-0.013952,-0.007418,-0.015070,-0.014546,-0.000978,0.007927,-0.059848,0.009952,-0.128968,-0.144396,-0.008910,0.001448,0.084479,-0.124050
0.004137,-0.000125,0.789881,0.051563,0.002124,-0.005000,0.998655,-0.041047,-0.124303,0.038325,0.004175,0.270505,-0.203314,-0.072854,0.121806,0.018408,0.060176,0.293897,-0.193475,0.042599,-0.132110,0.046423,-0.827147,-0.235860,-0.058446,-0.002370,0.663339,-0.187017,0.001430,0.014248,-0.005111,0.007233,-0.019027,0.007589,-0.001742,-0.011998,-0.007663,-0.010831,-0.014281,0.002193,0.007526,-0.055598,0.010647,-0.122349,-0.142000,-0.007445,0.001293,0.079671,-0.122415
0.004165,-0.000186,0.789885,0.051537,0.002129,-0.004987,0.998656,-0.040998,-0.124092,0.038183,0.004321,0.270115,-0.203154,-0.072822,0.121631,0.018239,0.060003,0.293581,-0.193376,0.042582,-0.133182,0.046642,-0.829535,-0.238676,-0.058579,-0.002347,0.664899,-0.189450,0.003220,0.010564,-0.006249,0.007934,-0.020263,0.004517,-0.001857,-0.006599,-0.007191,-0.008265,-0.015704,0.003032,0.001868,-0.051589,0.011172,-0.116503,-0.139670,-0.006242,0.001156,0.075978,-0.120922
0.004183,-0.000245,0.789856,0.051550,0.002100,-0.004979,0.998656,-0.040918,-0.123880,0.038075,0.004492,0.269695,-0.203134,-0.072928,0.121542,0.018120,0.059846,0.293269,-0.193354,0.042674,-0.134174,0.046870,-0.831807,-0.241447,-0.058696,-0.002324,0.666378,-0.191854,0.003735,0.010553,-0.004769,0.007407,-0.019397,0.005005,-0.004250,-0.005063,-0.006294,-0.004806,-0.014044,0.003198,0.006342,-0.047928,0.011448,-0.110266,-0.137421,-0.005462,0.001259,0.071324,-0.119594
0.004191,-0.000305,0.789870,0.051573,0.002090,-0.004975,0.998655,-0.040849,-0.123669,0.037992,0.004617,0.269339,-0.202954,-0.072992,0.121428,0.017987,0.059811,0.293019,-0.193248,0.042836,-0.135099,0.047100,-0.833946,-0.244173,-0.058798,-0.002296,0.667752,-0.194233,0.005990,0.007273,-0.004373,0.006683,-0.021934,0.007891,-0.004743,-0.001752,-0.005222,-0.000500,-0.016709,0.004480,0.006321,-0.044934,0.010903,-0.103459,-0.135055,-0.004795,0.001396,0.066371,-0.118365
0.004184,-0.000373,0.789842,0.051694,0.001989,-0.004981,0.998649,-0.040679,-0.123589,0.037900,0.004760,0.268817,-0.202818,-0.073118,0.121472,0.017911,0.059826,0.292601,-0.193174,0.042927,-0.135971,0.047306,-0.835946,-0.246849,-0.058888,-0.002268,0.669033,-0.196589,0.013777,0.006173,-0.001326,0.006485,-0.025999,0.006245,-0.004948,0.001957,-0.001699,0.001306,-0.019365,0.005761,0.013214,-0.042218,0.010318,-0.095311,-0.132790,-0.004453,0.001454,0.062306,-0.117229
0.004188,-0.000430,0.789856,0.051901,0.001925,-0.005016,0.998638,-0.040298,-0.123423,0.037939,0.004877,0.268299,-0.202704,-0.073190,0.121507,0.017919,0.059863,0.292245,-0.193017,0.043364,-0.136788,0.047513,-0.837758,-0.249485,-0.058976,-0.002238,0.670244,-0.198923,0.013451,0.005843,-0.000955,0.005144,-0.024397,0.007427,-0.002919,0.000672,-0.001441,0.000708,-0.017446,0.008592,0.005682,-0.039735,0.010440,-0.086628,-0.130907,-0.004091,0.001467,0.059362,-0.116029
0.004195,-0.000486,0.789850,0.051934,0.001873,-0.005020,0.998636,-0.040141,-0.123356,0.037862,0.004965,0.267842,-0.202521,-0.073234,0.121499,0.017854,0.059854,0.291903,-0.192831,0.043154,-0.137561,0.047724,-0.839411,-0.252085,-0.059052,-0.002209,0.671407,-0.201230,0.004029,0.005555,-0.001318,0.006876,-0.019863,0.004924,-0.008058,-0.001874,-0.001942,-0.000730,-0.016907,0.005804,0.002766,-0.037410,0.010579,-0.078693,-0.129007,-0.003594,0.001539,0.056690,-0.114705
0.004184,-0.000531,0.789827,0.051999,0.001801,-0.005048,0.998633,-0.040137,-0.123200,0.037886,0.005152,0.267504,-0.202507,-0.073513,0.121432,0.017842,0.059834,0.291568,-0.192785,0.043475,-0.138284,0.047936,-0.840906,-0.254645,-0.059119,-0.002177,0.672512,-0.203511,-0.001089,0.008941,-0.000376,0.009298,-0.016006,0.001611,-0.007819,-0.004676,-0.002414,-0.000472,-0.015382,0.001602,0.010084,-0.034966,0.010557,-0.070921,-0.126987,-0.002894,0.001624,0.053886,-0.113391
0.004166,-0.000580,0.789831,0.052013,0.001771,-0.005058,0.998632,-0.040184,-0.122998,0.037847,0.005337,0.267201,-0.202456,-0.073547,0.121312,0.017757,0.059835,0.291288,-0.192767,0.043558,-0.138959,0.048146,-0.842248,-0.257165,-0.059167,-0.002144,0.673563,-0.205766,-0.001743,0.009354,-0.002991,0.010659,-0.015035,-0.001469,-0.001336,-0.004822,-0.003720,-0.000136,-0.014226,0.001483,0.004559,-0.032410,0.010469,-0.064482,-0.124998,-0.001885,0.001502,0.051935,-0.112098
0.004141,-0.000623,0.789806,0.052025,0.001715,-0.005055,0.998632,-0.040206,-0.122826,0.037767,0.005578,0.266903,-0.202566,-0.073566,0.121239,0.017693,0.059829,0.290999,-0.192726,0.043657,-0.139580,0.048355,-0.843485,-0.259645,-0.059195,-0.002117,0.674589,-0.207995,-0.003594,0.011848,-0.002342,0.013589,-0.011306,-0.005447,-0.000168,-0.005108,-0.003092,0.000188,-0.010598,0.000183,0.009567,-0.029684,0.010443,-0.059317,-0.123036,-0.000791,0.001298,0.050333,-0.110817
0.004100,-0.000667,0.789819,0.052068,0.001712,-0.005067,0.998629,-0.040328,-0.122524,0.037753,0.005881,0.266749,-0.202674,-0.073554,0.121107,0.017633,0.059843,0.290864,-0.192759,0.043940,-0.140147,0.048564,-0.844620,-0.262086,-0.059199,-0.002092,0.675576,-0.210198,-0.005297,0.013907,-0.002008,0.014707,-0.007904,-0.004914,0.001295,-0.005235,-0.003255,0.000661,-0.004915,-0.000059,0.004604,-0.027253,0.010455,-0.054698,-0.121218,0.000614,0.001015,0.048696,-0.109501
0.004054,-0.000709,0.789802,0.052048,0.001701,-0.005069,0.998630,-0.040418,-0.122270,0.037687,0.006166,0.266587,-0.202762,-0.073514,0.121029,0.017563,0.059855,0.290803,-0.192728,0.043841,-0.140670,0.048773,-0.845673,-0.264494,-0.059170,-0.002076,0.676537,-0.212375,-0.005125,0.013846,-0.001791,0.013590,-0.007410,-0.005525,0.002018,-0.002884,-0.001826,0.001778,-0.000887,0.001592,-0.002074,-0.025183,0.010408,-0.050683,-0.119583,0.002093,0.000670,0.047080,-0.108178
0.003996,-0.000750,0.789802,0.052047,0.001688,-0.005088,0.998630,-0.040533,-0.121970,0.037682,0.006424,0.266453,-0.202895,-0.073473,0.120992,0.017560,0.059914,0.290828,-0.192696,0.043857,-0.141154,0.048980,-0.846648,-0.266869,-0.059115,-0.002065,0.677459,-0.214525,-0.004801,0.014623,-0.000863,0.012844,-0.006598,-0.005410,0.002646,-0.000549,-0.001076,0.002629,0.003718,-0.000091,0.000233,-0.023223,0.010345,-0.046688,-0.118034,0.003537,0.000263,0.045250,-0.106904
0.003932,-0.000787,0.789803,0.052036,0.001682,-0.005103,0.998631,-0.040610,-0.121685,0.037652,0.006680,0.266323,-0.202979,-0.073409,0.121007,0.017520,0.059960,0.290951,-0.192732,0.043851,-0.141599,0.049187,-0.847541,-0.269215,-0.059029,-0.002065,0.678347,-0.216651,-0.002577,0.013665,-0.002248,0.012287,-0.006062,-0.003362,0.000939,0.001277,-0.002082,0.002181,0.008471,-0.001412,-0.004926,-0.021420,0.010283,-0.042851,-0.116567,0.004963,-0.000302,0.043382,-0.105659
0.003858,-0.000823,0.789796,0.051997,0.001673,-0.005107,0.998633,-0.040636,-0.121424,0.037592,0.006916,0.266210,-0.203030,-0.073435,0.121043,0.017477,0.060001,0.291167,-0.192752,0.043660,-0.142011,0.049391,-0.848362,-0.271532,-0.058917,-0.002078,0.679195,-0.218752,-0.001247,0.013371,-0.001968,0.010253,-0.004694,-0.000937,0.002722,0.002532,-0.001423,0.002742,0.011980,-0.001808,-0.003645,-0.019605,0.010207,-0.039023,-0.115065,0.006107,-0.000828,0.040938,-0.104371
0.003777,-0.000855,0.789823,0.052021,0.001673,-0.005120,0.998631,-0.040660,-0.121150,0.037573,0.007090,0.266135,-0.203016,-0.073300,0.121109,0.017463,0.060070,0.291431,-0.192804,0.043705,-0.142384,0.049595,-0.849102,-0.273818,-0.058785,-0.002099,0.679985,-0.220826,-0.000113,0.011224,-0.001893,0.006680,-0.004162,0.001040,0.004436,0.003332,-0.002037,0.000888,0.014685,-0.003693,-0.003276,-0.017865,0.010164,-0.035502,-0.113511,0.006915,-0.001326,0.037362,-0.103080
0.003694,-0.000878,0.789813,0.051947,0.001668,-0.005126,0.998635,-0.040641,-0.120975,0.037516,0.007183,0.266044,-0.202988,-0.073258,0.121176,0.017396,0.060036,0.291754,-0.192900,0.043529,-0.142725,0.049798,-0.849782,-0.276072,-0.058640,-0.002131,0.680689,-0.222875,0.000071,0.008369,-0.001620,0.003951,-0.002595,-0.000346,0.001404,0.003107,-0.001579,-0.001169,0.015057,-0.006370,-0.005654,-0.016104,0.010185,-0.032854,-0.111963,0.007527,-0.001839,0.032896,-0.101803
0.003600,-0.000902,0.789823,0.051896,0.001640,-0.005142,0.998638,-0.040657,-0.120815,0.037508,0.007248,0.266031,-0.203030,-0.073244,0.121233,0.017400,0.060023,0.292033,-0.193059,0.043479,-0.143028,0.050002,-0.850416,-0.278296,-0.058483,-0.002172,0.681301,-0.224898,-0.000533,0.006708,-0.000162,0.003180,-0.000471,-0.003255,0.002867,0.003254,0.000281,0.001306,0.012186,-0.006662,-0.000214,-0.014172,0.010356,-0.030775,-0.110421,0.008315,-0.002377,0.028953,-0.100458
0.003507,-0.000911,0.789819,0.051902,0.001615,-0.005157,0.998637,-0.040662,-0.120706,0.037510,0.007310,0.266025,-0.203118,-0.073143,0.121306,0.017407,0.060089,0.292242,-0.193166,0.043521,-0.143292,0.050212,-0.851013,-0.280489,-0.058308,-0.002226,0.681847,-0.226893,-0.001825,0.003349,0.000519,0.002492,0.000106,-0.007018,-0.000099,0.003236,0.001052,0.002450,0.008053,-0.006840,-0.001829,-0.012533,0.010639,-0.028975,-0.109003,0.009339,-0.002983,0.026342,-0.099071
0.003406,-0.000913,0.789815,0.051843,0.001533,-0.005173,0.998641,-0.040730,-0.120681,0.037529,0.007348,0.266035,-0.203311,-0.073247,0.121362,0.017442,0.060121,0.292355,-0.193333,0.043406,-0.143529,0.050428,-0.851575,-0.282656,-0.058110,-0.002291,0.682354,-0.228861,-0.005512,0.000651,0.000831,0.002403,0.000470,-0.007514,-0.000324,0.003718,0.001509,0.004904,0.002881,-0.005879,-0.001227,-0.011224,0.010934,-0.026645,-0.107663,0.010409,-0.003612,0.024366,-0.097715
0.003301,-0.000912,0.789825,0.051877,0.001469,-0.005176,0.998639,-0.040882,-0.120680,0.037543,0.007406,0.266044,-0.203419,-0.073156,0.121455,0.017467,0.060285,0.292357,-0.193401,0.043472,-0.143741,0.050650,-0.852079,-0.284796,-0.057891,-0.002370,0.682822,-0.230802,-0.004188,-0.003343,-0.000107,0.003263,-0.002541,-0.006296,-0.000301,0.007123,0.001321,0.009160,-0.003470,-0.003132,-0.001004,-0.010162,0.011273,-0.024067,-0.106328,0.011485,-0.004302,0.023179,-0.096446
0.003180,-0.000901,0.789802,0.051876,0.001352,-0.005172,0.998639,-0.040898,-0.120815,0.037525,0.007479,0.265934,-0.203562,-0.073259,0.121647,0.017495,0.060488,0.292216,-0.193458,0.043365,-0.143936,0.050879,-0.852537,-0.286909,-0.057651,-0.002464,0.683281,-0.232719,-0.002356,-0.006110,-0.000959,0.001960,-0.003633,-0.004046,-0.004050,0.008427,-0.000019,0.011386,-0.006947,-0.001170,0.000495,-0.009519,0.011540,-0.021245,-0.105027,0.012240,-0.004935,0.022633,-0.095246
0.003065,-0.000908,0.789810,0.051967,0.001182,-0.005157,0.998635,-0.040977,-0.120925,0.037505,0.007485,0.265898,-0.203581,-0.073318,0.121792,0.017466,0.060740,0.292079,-0.193448,0.043491,-0.144122,0.051111,-0.852928,-0.288997,-0.057402,-0.002568,0.683727,-0.234612,-0.004435,-0.001720,-0.007618,0.002176,-0.000741,-0.007072,0.002183,0.002929,-0.007679,0.007361,-0.005160,-0.007388,0.012367,-0.009196,0.011426,-0.017969,-0.103758,0.012913,-0.005549,0.021575,-0.094102
