body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
-0.255344	0.776827	0.767729	0.003258	-0.012754	-0.005500	0.999898	0.000855	-0.243423	-0.064740	-0.148005	0.469905	-0.347148	-0.019604	0.039912	0.029164	-0.027548	0.213947	-0.257990	0.026437	0.022779	-0.010549	-0.394181	-0.234897	-0.049132	0.006806	0.525583	-0.189679	0.005594	-0.014261	-0.011094	-0.012412	0.005888	0.011734	-0.005583	0.007318	-0.008710	-0.003962	-0.000530	-0.012003	0.008390	-0.009451	0.024358	0.013317	-0.108601	0.002392	-0.006161	0.014810	-0.081833
-0.255373	0.776913	0.767739	0.003288	-0.012831	-0.005403	0.999898	0.001003	-0.243591	-0.064799	-0.148321	0.470023	-0.347151	-0.019285	0.040065	0.029121	-0.027395	0.213897	-0.258050	0.026517	0.022594	-0.010044	-0.393927	-0.237057	-0.049076	0.006673	0.525864	-0.191303	0.008061	-0.016230	-0.000090	-0.021338	0.001334	0.003705	0.019722	0.011889	0.002209	0.008561	-0.003257	0.002755	0.002219	-0.008407	0.026150	0.009969	-0.107300	0.003031	-0.006648	0.013107	-0.080564
-0.255341	0.777039	0.767738	0.003310	-0.012906	-0.005362	0.999897	0.001177	-0.244072	-0.064743	-0.148859	0.469958	-0.347000	-0.018815	0.040387	0.029252	-0.027205	0.213816	-0.257880	0.026525	0.022443	-0.009503	-0.393782	-0.239189	-0.049011	0.006540	0.526107	-0.192901	0.007439	-0.021800	-0.001111	-0.017304	0.001559	0.002580	0.020523	0.015769	0.002663	0.009246	-0.005006	0.003535	-0.002780	-0.007081	0.027634	0.006384	-0.105960	0.003455	-0.006769	0.010850	-0.079280
-0.255353	0.777093	0.767744	0.003422	-0.013036	-0.005308	0.999895	0.001300	-0.244463	-0.064844	-0.149013	0.470085	-0.347048	-0.018464	0.040695	0.029228	-0.027025	0.213697	-0.257908	0.026405	0.022311	-0.008939	-0.393672	-0.241296	-0.048938	0.006403	0.526298	-0.194474	0.004863	-0.018601	-0.002177	-0.008088	0.006428	-0.001513	0.011849	0.013654	0.000052	0.015079	-0.006241	0.000794	-0.003618	-0.006319	0.028609	0.005503	-0.104877	0.004134	-0.006905	0.008763	-0.078038
-0.255356	0.777177	0.767741	0.003521	-0.013099	-0.005261	0.999894	0.001372	-0.244816	-0.064830	-0.149182	0.470215	-0.347061	-0.018341	0.040933	0.029254	-0.026602	0.213567	-0.257848	0.026381	0.022190	-0.008358	-0.393562	-0.243384	-0.048846	0.006264	0.526457	-0.196023	0.001373	-0.012935	-0.006294	0.009276	0.012864	-0.002655	0.002817	0.008564	-0.007381	0.024830	-0.005842	0.001615	-0.000420	-0.004294	0.028749	0.004677	-0.103651	0.005122	-0.007009	0.007360	-0.076988
-0.255408	0.777187	0.767766	0.003733	-0.013159	-0.005206	0.999893	0.001355	-0.244981	-0.065096	-0.148642	0.470600	-0.347154	-0.018352	0.041038	0.028932	-0.026032	0.213463	-0.257844	0.026389	0.022139	-0.007789	-0.393485	-0.245442	-0.048733	0.006122	0.526593	-0.197554	0.004265	-0.007684	-0.005092	0.017307	0.012062	-0.001867	0.000800	0.007894	-0.007674	0.022717	-0.003351	0.001810	0.000397	-0.001305	0.027902	0.004110	-0.102181	0.005999	-0.006745	0.006105	-0.076076
-0.255403	0.777269	0.767762	0.004036	-0.013182	-0.005091	0.999892	0.001542	-0.245123	-0.065034	-0.148490	0.470698	-0.347135	-0.018309	0.041249	0.028947	-0.025694	0.213433	-0.257776	0.026396	0.022138	-0.007242	-0.393398	-0.247471	-0.048606	0.005994	0.526702	-0.199066	0.008909	-0.004947	0.001448	0.010483	0.002051	-0.005353	0.008922	0.010190	-0.000747	0.025887	-0.004611	0.007890	0.007560	0.001525	0.026329	0.004837	-0.100756	0.006585	-0.006038	0.004390	-0.075194
-0.255403	0.777349	0.767750	0.004275	-0.013211	-0.005016	0.999891	0.001712	-0.245179	-0.065038	-0.148222	0.470682	-0.347368	-0.017995	0.041446	0.028902	-0.024996	0.213279	-0.257528	0.026691	0.022200	-0.006736	-0.393292	-0.249472	-0.048469	0.005881	0.526768	-0.200561	0.006782	-0.005256	-0.000816	0.015699	0.000925	-0.005338	0.006382	0.010569	-0.002844	0.032107	-0.008569	0.006719	0.000125	0.004916	0.024239	0.003102	-0.098951	0.006777	-0.005145	0.002554	-0.074342
-0.255444	0.777391	0.767755	0.004610	-0.013322	-0.004954	0.999888	0.001814	-0.245334	-0.065067	-0.147862	0.470735	-0.347349	-0.018054	0.041672	0.028834	-0.024409	0.213090	-0.257507	0.026401	0.022334	-0.006273	-0.393274	-0.251429	-0.048335	0.005788	0.526804	-0.202039	0.003283	-0.008634	0.003625	0.017283	-0.003526	-0.001060	-0.009960	0.015441	0.002762	0.031604	-0.009955	0.007680	-0.005538	0.007754	0.021861	0.000522	-0.096913	0.006774	-0.003987	0.001842	-0.073497
-0.255433	0.777489	0.767755	0.004806	-0.013407	-0.004943	0.999886	0.001843	-0.245524	-0.064893	-0.147531	0.470541	-0.347410	-0.018393	0.042063	0.029013	-0.023732	0.212881	-0.257221	0.026469	0.022510	-0.005862	-0.393271	-0.253349	-0.048198	0.005721	0.526842	-0.203501	0.000091	-0.005083	0.007902	0.017067	-0.007656	0.002015	-0.024123	0.015979	0.005467	0.032298	-0.007879	0.009965	-0.001501	0.009503	0.019056	0.000839	-0.095124	0.006922	-0.002790	0.002311	-0.072686
