body_pos_x,body_pos_y,body_pos_z,body_quat_w,body_quat_x,body_quat_y,body_quat_z,joint_pos_00,joint_pos_01,joint_pos_02,joint_pos_03,joint_pos_04,joint_pos_05,joint_pos_06,joint_pos_07,joint_pos_08,joint_pos_09,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15,joint_pos_16,joint_pos_17,joint_pos_18,joint_pos_19,joint_pos_20,joint_vel_00,joint_vel_01,joint_vel_02,joint_vel_03,joint_vel_04,joint_vel_05,joint_vel_06,joint_vel_07,joint_vel_08,joint_vel_09,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20
-0.001837,0.000805,0.749931,0.700454,-0.009422,0.000909,-0.713635,0.001000,-0.274001,-0.025434,-0.178239,0.675760,-0.401276,0.161302,0.200945,0.086893,0.193253,0.552891,-0.375873,-0.063269,-0.115764,0.061850,-0.815749,-0.268199,-0.063671,-0.021319,0.674961,-0.429035,0.005788,0.006279,-0.013870,-0.019977,0.004350,0.009307,0.006098,-0.018775,-0.014111,-0.035693,-0.000677,-0.009619,-0.001153,-0.005023,0.000623,0.005344,-0.011224,0.004959,-0.002681,0.004467,-0.006677
-0.001842,0.000821,0.749929,0.700574,-0.009451,0.000798,-0.713517,0.001087,-0.273774,-0.025782,-0.178714,0.675847,-0.401106,0.161232,0.200509,0.086596,0.192506,0.552922,-0.375990,-0.063128,-0.115873,0.061862,-0.815649,-0.268423,-0.063574,-0.021370,0.675071,-0.429164,0.005519,0.006858,-0.012340,-0.015414,0.001667,0.005568,0.002938,-0.018816,-0.015332,-0.037437,-0.000878,-0.004914,0.005526,-0.005579,0.000426,0.003870,-0.010937,0.004902,-0.002570,0.006044,-0.006392
-0.001841,0.000866,0.749950,0.700709,-0.009453,0.000719,-0.713384,0.001221,-0.273726,-0.025928,-0.178856,0.675827,-0.401054,0.161419,0.200193,0.086280,0.191755,0.552856,-0.376070,-0.063048,-0.115988,0.061867,-0.815595,-0.268637,-0.063475,-0.021422,0.675203,-0.429291,-0.000175,0.000917,-0.015411,-0.015604,-0.003283,0.014538,0.000293,-0.011991,-0.016115,-0.030434,-0.006562,-0.003744,0.002506,-0.005716,-0.000220,-0.000057,-0.010246,0.004778,-0.002644,0.006936,-0.006381
-0.001836,0.000929,0.749960,0.700933,-0.009431,0.000601,-0.713164,0.001080,-0.273737,-0.026398,-0.179338,0.675715,-0.400524,0.161244,0.200029,0.085952,0.191289,0.552660,-0.376140,-0.063028,-0.116101,0.061853,-0.815651,-0.268832,-0.063383,-0.021476,0.675348,-0.429419,-0.009806,-0.006309,-0.020700,-0.021368,-0.004756,0.023926,-0.004922,-0.001997,-0.017697,-0.020069,-0.007153,0.002121,-0.000498,-0.005488,-0.001399,-0.008649,-0.009069,0.004289,-0.002959,0.007474,-0.006531
-0.001825,0.001037,0.749997,0.701163,-0.009373,0.000535,-0.712939,0.000828,-0.273979,-0.026756,-0.179710,0.675636,-0.400097,0.161222,0.200113,0.085572,0.190952,0.552570,-0.375985,-0.063068,-0.116207,0.061811,-0.815941,-0.268999,-0.063303,-0.021540,0.675502,-0.429552,-0.013363,-0.015452,-0.018644,-0.021087,-0.002401,0.028173,0.010351,0.005360,-0.017462,-0.012934,-0.005269,0.005264,0.002067,-0.005094,-0.002836,-0.022173,-0.007380,0.003828,-0.003598,0.007834,-0.006790
-0.001828,0.001154,0.750016,0.701391,-0.009312,0.000457,-0.712716,0.000545,-0.274355,-0.027144,-0.180181,0.675619,-0.399397,0.161658,0.200243,0.085253,0.190771,0.552449,-0.375930,-0.062945,-0.116305,0.061740,-0.816538,-0.269128,-0.063230,-0.021620,0.675661,-0.429691,-0.014644,-0.016278,-0.019440,-0.027831,0.000049,0.027656,0.005782,0.006354,-0.014138,-0.009204,-0.003307,0.002034,0.013378,-0.004600,-0.004404,-0.038488,-0.005560,0.003584,-0.004494,0.008313,-0.007075
-0.001817,0.001292,0.750021,0.701692,-0.009274,0.000374,-0.712420,0.000243,-0.274630,-0.027533,-0.180824,0.675638,-0.398990,0.161454,0.200367,0.085006,0.190584,0.552438,-0.375903,-0.062533,-0.116391,0.061635,-0.817480,-0.269222,-0.063160,-0.021720,0.675834,-0.429835,-0.011199,-0.015161,-0.015119,-0.030843,0.000021,0.013658,-0.002344,0.007264,-0.010987,-0.007061,-0.000001,0.001641,0.016848,-0.003779,-0.005588,-0.054343,-0.004276,0.003468,-0.005640,0.009340,-0.007292
-0.001822,0.001430,0.750046,0.701868,-0.009262,0.000327,-0.712247,0.000097,-0.274962,-0.027749,-0.181415,0.675620,-0.398851,0.161564,0.200534,0.084814,0.190489,0.552449,-0.375864,-0.062271,-0.116456,0.061516,-0.818712,-0.269299,-0.063091,-0.021845,0.676035,-0.429982,-0.005909,-0.019510,-0.010018,-0.024550,0.004423,0.017906,-0.003802,0.008031,-0.008629,-0.004119,0.001347,0.003432,0.013228,-0.002828,-0.005888,-0.067027,-0.003651,0.003353,-0.006875,0.010768,-0.007350
-0.001838,0.001600,0.750049,0.702068,-0.009267,0.000225,-0.712050,0.000006,-0.275410,-0.027934,-0.181806,0.675815,-0.398274,0.161302,0.200688,0.084661,0.190419,0.552492,-0.375766,-0.062004,-0.116504,0.061399,-0.820161,-0.269368,-0.063026,-0.021995,0.676265,-0.430129,-0.001082,-0.020188,-0.011048,-0.027110,0.005190,0.017817,-0.007431,0.010286,-0.006575,-0.004159,0.001490,0.005799,0.010352,-0.002677,-0.005827,-0.074710,-0.003450,0.003212,-0.008159,0.012663,-0.007230
-0.001858,0.001792,0.750080,0.702141,-0.009269,0.000168,-0.711977,0.000054,-0.275769,-0.028191,-0.182500,0.675828,-0.398138,0.161267,0.200945,0.084551,0.190322,0.552509,-0.375632,-0.061857,-0.116563,0.061283,-0.821700,-0.269437,-0.062962,-0.022172,0.676541,-0.430272,0.004612,-0.020736,-0.009928,-0.032943,0.004371,0.011959,0.001020,0.013258,-0.003395,-0.006109,0.001898,0.008150,0.004562,-0.003828,-0.006051,-0.075692,-0.003707,0.003050,-0.009448,0.014652,-0.007054
-0.001883,0.001983,0.750081,0.702186,-0.009288,0.000113,-0.711933,0.000191,-0.276240,-0.028331,-0.183123,0.675990,-0.397796,0.161342,0.201218,0.084525,0.190175,0.552568,-0.375440,-0.061821,-0.116657,0.061157,-0.823189,-0.269516,-0.062904,-0.022373,0.676851,-0.430411,0.008553,-0.027674,-0.002809,-0.023027,0.012119,0.018952,0.003415,0.013503,0.000630,-0.004968,0.002798,0.009218,-0.004457,-0.005727,-0.006632,-0.071037,-0.004481,0.002687,-0.010639,0.015999,-0.006916
-0.001922,0.002181,0.750099,0.702198,-0.009332,0.000053,-0.711920,0.000396,-0.276876,-0.028303,-0.183421,0.676312,-0.397380,0.161403,0.201485,0.084576,0.190124,0.552621,-0.375263,-0.062036,-0.116792,0.061018,-0.824542,-0.269616,-0.062855,-0.022597,0.677181,-0.430548,0.005590,-0.026866,-0.002345,-0.026269,0.013098,0.015849,0.004398,0.013784,0.004103,0.001933,0.004230,0.014603,-0.006508,-0.007473,-0.007211,-0.064930,-0.005475,0.002142,-0.011605,0.016636,-0.006846
-0.001962,0.002396,0.750129,0.702185,-0.009380,0.000003,-0.711932,0.000414,-0.277314,-0.028425,-0.184174,0.676514,-0.397162,0.161518,0.201770,0.084689,0.190252,0.552737,-0.374856,-0.062082,-0.116956,0.060869,-0.825786,-0.269735,-0.062818,-0.022837,0.677517,-0.430685,0.000362,-0.025041,-0.003173,-0.030794,0.015703,0.015038,0.006846,0.015174,0.005999,0.006375,0.006297,0.017749,-0.004258,-0.008621,-0.007729,-0.060979,-0.006351,0.001467,-0.012253,0.016265,-0.006840
-0.001990,0.002625,0.750161,0.702196,-0.009478,-0.000069,-0.711921,0.000411,-0.277878,-0.028430,-0.184652,0.676941,-0.396779,0.161677,0.202092,0.084816,0.190379,0.552873,-0.374553,-0.062206,-0.117137,0.060709,-0.826981,-0.269870,-0.062796,-0.023087,0.677832,-0.430822,-0.005213,-0.029616,-0.000962,-0.027977,0.020429,0.018446,0.007576,0.017517,0.005861,0.005766,0.009793,0.018343,-0.007099,-0.008961,-0.008235,-0.060643,-0.007016,0.000826,-0.012862,0.014931,-0.006926
-0.002016,0.002881,0.750201,0.702299,-0.009547,-0.000134,-0.711818,0.000206,-0.278499,-0.028464,-0.185293,0.677331,-0.396424,0.161821,0.202470,0.084924,0.190483,0.553129,-0.374122,-0.062366,-0.117315,0.060539,-0.828212,-0.270016,-0.062785,-0.023351,0.678114,-0.430962,-0.011738,-0.029400,0.000300,-0.030778,0.021940,0.008690,0.005575,0.018548,0.006728,-0.000952,0.018542,0.017581,-0.009752,-0.008465,-0.008665,-0.064303,-0.007403,0.000463,-0.013352,0.013408,-0.006945
-0.002041,0.003153,0.750219,0.702509,-0.009722,-0.000257,-0.711609,-0.000059,-0.279054,-0.028418,-0.185884,0.677818,-0.396431,0.161900,0.202834,0.085085,0.190341,0.553614,-0.373850,-0.062596,-0.117476,0.060362,-0.829553,-0.270166,-0.062778,-0.023621,0.678368,-0.431100,-0.015280,-0.022159,0.002317,-0.025419,0.035274,0.006890,0.002416,0.011754,0.008940,-0.010081,0.032967,0.009233,-0.015252,-0.007405,-0.009212,-0.070834,-0.007532,0.000370,-0.013596,0.011978,-0.006814
-0.002074,0.003381,0.750221,0.702667,-0.009919,-0.000401,-0.711450,-0.000405,-0.279385,-0.028371,-0.186310,0.678742,-0.396148,0.161918,0.202941,0.085281,0.190080,0.554447,-0.373753,-0.062976,-0.117611,0.060171,-0.831045,-0.270317,-0.062770,-0.023895,0.678593,-0.431234,-0.018287,-0.012361,0.004909,-0.016787,0.047530,0.004283,0.004806,0.002638,0.008545,-0.015474,0.047027,0.001415,-0.020177,-0.006132,-0.009970,-0.078118,-0.007547,0.000598,-0.013909,0.010988,-0.006628
-0.002104,0.003625,0.750228,0.702865,-0.010138,-0.000588,-0.711251,-0.000790,-0.279548,-0.028222,-0.186555,0.679719,-0.396260,0.162092,0.202940,0.085427,0.189722,0.555495,-0.373793,-0.063403,-0.117721,0.059963,-0.832678,-0.270468,-0.062754,-0.024178,0.678808,-0.431365,-0.021932,-0.000620,0.006277,-0.013867,0.049022,-0.007041,0.006422,-0.002879,0.007326,-0.023828,0.058134,-0.009768,-0.024539,-0.005102,-0.010920,-0.084721,-0.007567,0.001110,-0.014323,0.010103,-0.006381
-0.002149,0.003841,0.750217,0.703277,-0.010537,-0.000915,-0.710837,-0.001283,-0.279410,-0.028120,-0.186865,0.680703,-0.396430,0.162175,0.202825,0.085574,0.189127,0.556773,-0.374144,-0.063957,-0.117815,0.059734,-0.834434,-0.270620,-0.062726,-0.024468,0.678997,-0.431490,-0.025951,0.010721,0.005365,-0.014536,0.048105,-0.007378,0.006098,-0.007972,0.007661,-0.033098,0.069180,-0.019617,-0.027345,-0.004346,-0.011947,-0.089897,-0.007725,0.001706,-0.014678,0.008279,-0.006175
-0.002197,0.004023,0.750219,0.703581,-0.010819,-0.001156,-0.710532,-0.001828,-0.279119,-0.028007,-0.187136,0.681644,-0.396555,0.162336,0.202621,0.085733,0.188398,0.558263,-0.374578,-0.064497,-0.117895,0.059485,-0.836274,-0.270777,-0.062686,-0.024765,0.679139,-0.431612,-0.027070,0.016938,0.006609,-0.006983,0.044231,-0.010086,0.003001,-0.009054,0.005376,-0.037450,0.075859,-0.024617,-0.029988,-0.003934,-0.012914,-0.093086,-0.008001,0.002053,-0.014938,0.005034,-0.006083
-0.002246,0.004228,0.750228,0.704116,-0.011232,-0.001547,-0.709994,-0.002365,-0.278733,-0.027855,-0.187144,0.682472,-0.396833,0.162295,0.202463,0.085789,0.187629,0.559807,-0.375128,-0.065157,-0.117972,0.059218,-0.838157,-0.270940,-0.062644,-0.025066,0.679198,-0.431733,-0.029236,0.023868,0.006554,-0.000536,0.041461,-0.007378,-0.005272,-0.009238,0.005241,-0.035394,0.079282,-0.024979,-0.029142,-0.003851,-0.013821,-0.094503,-0.008271,0.002003,-0.015049,-0.000018,-0.006086
-0.002296,0.004372,0.750190,0.704436,-0.011539,-0.001816,-0.709672,-0.002998,-0.278165,-0.027745,-0.187158,0.683302,-0.396850,0.162125,0.202251,0.085943,0.186982,0.561434,-0.375577,-0.065662,-0.118049,0.058932,-0.840054,-0.271108,-0.062605,-0.025367,0.679138,-0.431855,-0.032653,0.031900,0.006318,-0.006625,0.036104,-0.007387,0.001904,-0.009717,0.008350,-0.031791,0.081486,-0.021916,-0.024256,-0.003973,-0.014606,-0.094348,-0.008478,0.001785,-0.015057,-0.006215,-0.006031
-0.002352,0.004607,0.750197,0.704823,-0.011842,-0.002076,-0.709281,-0.003672,-0.277457,-0.027603,-0.187409,0.683916,-0.397129,0.162371,0.202075,0.086123,0.186357,0.563067,-0.376005,-0.066127,-0.118131,0.058633,-0.841931,-0.271279,-0.062572,-0.025668,0.678950,-0.431974,-0.032868,0.031377,0.006807,-0.010175,0.032866,-0.003776,0.010620,-0.007659,0.008142,-0.033404,0.082138,-0.022858,-0.021980,-0.004179,-0.015265,-0.093034,-0.008536,0.001694,-0.014939,-0.012261,-0.005752
-0.002416,0.004786,0.750188,0.705340,-0.012308,-0.002469,-0.708758,-0.004313,-0.276910,-0.027473,-0.187565,0.684617,-0.397001,0.162550,0.201945,0.086269,0.185646,0.564719,-0.376492,-0.066542,-0.118216,0.058322,-0.843775,-0.271449,-0.062538,-0.025964,0.678648,-0.432085,-0.029299,0.025992,0.007204,-0.008839,0.033599,0.002219,0.009786,-0.005380,0.006712,-0.037982,0.082222,-0.026727,-0.025135,-0.004374,-0.015849,-0.090575,-0.008462,0.002024,-0.014917,-0.017120,-0.005219
-0.002491,0.005010,0.750199,0.705715,-0.012581,-0.002728,-0.708379,-0.004844,-0.276417,-0.027315,-0.187763,0.685260,-0.397040,0.162763,0.201859,0.086392,0.184838,0.566355,-0.377074,-0.067132,-0.118306,0.057999,-0.845554,-0.271617,-0.062491,-0.026265,0.678265,-0.432183,-0.023387,0.020503,0.005372,-0.015497,0.030546,-0.001013,0.009223,-0.002162,0.005748,-0.040397,0.079803,-0.026407,-0.023915,-0.004833,-0.016098,-0.086711,-0.008292,0.003119,-0.015178,-0.019675,-0.004485
-0.002567,0.005221,0.750196,0.706210,-0.012957,-0.003097,-0.707878,-0.005248,-0.276089,-0.027258,-0.188185,0.685839,-0.397042,0.162919,0.201859,0.086499,0.184030,0.567911,-0.377548,-0.067498,-0.118410,0.057678,-0.847244,-0.271781,-0.062413,-0.026572,0.677861,-0.432265,-0.014565,0.013305,0.002022,-0.021308,0.033304,-0.000311,0.002427,-0.000016,0.004797,-0.040807,0.074254,-0.024378,-0.024459,-0.005517,-0.016028,-0.080800,-0.008053,0.004938,-0.015669,-0.019386,-0.003699
-0.002643,0.005426,0.750182,0.706453,-0.013202,-0.003331,-0.707629,-0.005426,-0.275885,-0.027234,-0.188615,0.686593,-0.397053,0.162860,0.201859,0.086584,0.183205,0.569326,-0.378049,-0.068111,-0.118527,0.057358,-0.848786,-0.271939,-0.062294,-0.026891,0.677490,-0.432331,-0.005783,0.006425,0.002152,-0.023458,0.039758,-0.001740,-0.006846,-0.001581,0.004238,-0.037614,0.067987,-0.023241,-0.027760,-0.005989,-0.015619,-0.073150,-0.007748,0.007278,-0.016427,-0.016722,-0.003043
-0.002721,0.005637,0.750192,0.706688,-0.013432,-0.003566,-0.707389,-0.005479,-0.275833,-0.027172,-0.189123,0.687429,-0.397111,0.162645,0.201795,0.086668,0.182525,0.570631,-0.378478,-0.068609,-0.118649,0.057053,-0.850170,-0.272091,-0.062122,-0.027229,0.677192,-0.432386,-0.000512,0.001123,0.003599,-0.028818,0.044298,-0.010876,-0.002538,-0.003112,0.006154,-0.032102,0.062327,-0.022835,-0.020480,-0.005886,-0.014607,-0.064631,-0.007238,0.009693,-0.017128,-0.013092,-0.002555
-0.002817,0.005865,0.750165,0.706915,-0.013771,-0.003896,-0.707154,-0.005447,-0.275840,-0.027090,-0.189768,0.688365,-0.397488,0.162758,0.201734,0.086830,0.181921,0.571819,-0.378963,-0.068930,-0.118762,0.056774,-0.851372,-0.272229,-0.061906,-0.027577,0.676966,-0.432433,0.005667,-0.006650,0.006291,-0.033674,0.051782,-0.015474,-0.002541,-0.001170,0.010639,-0.026896,0.059798,-0.017466,-0.019242,-0.004991,-0.013143,-0.055796,-0.006495,0.011647,-0.017620,-0.009820,-0.002106
-0.002916,0.006109,0.750172,0.706984,-0.014021,-0.004093,-0.707079,-0.005253,-0.276098,-0.026920,-0.190470,0.689500,-0.397730,0.162544,0.201749,0.087094,0.181450,0.573023,-0.379176,-0.069378,-0.118849,0.056527,-0.852401,-0.272350,-0.061656,-0.027933,0.676799,-0.432471,0.013401,-0.015213,0.008684,-0.035540,0.059873,-0.023193,-0.001818,0.002515,0.015414,-0.023438,0.060357,-0.012795,-0.021358,-0.003522,-0.011542,-0.046977,-0.005636,0.012959,-0.017790,-0.007211,-0.001673
-0.003031,0.006323,0.750148,0.706975,-0.014370,-0.004366,-0.707079,-0.004911,-0.276448,-0.026742,-0.191189,0.690759,-0.398415,0.162685,0.201835,0.087447,0.180984,0.574233,-0.379474,-0.069784,-0.118903,0.056312,-0.853251,-0.272454,-0.061388,-0.028288,0.676677,-0.432500,0.019621,-0.018973,0.010297,-0.030790,0.071612,-0.030847,0.004681,0.002420,0.017871,-0.018763,0.062078,-0.016584,-0.022295,-0.001688,-0.009719,-0.036676,-0.004569,0.013691,-0.017486,-0.004575,-0.001352
-0.003134,0.006492,0.750115,0.706860,-0.014622,-0.004552,-0.707188,-0.004468,-0.276857,-0.026508,-0.191702,0.692365,-0.398964,0.162731,0.201845,0.087809,0.180699,0.575506,-0.379840,-0.070270,-0.118916,0.056139,-0.853868,-0.272533,-0.061108,-0.028633,0.676616,-0.432525,0.021966,-0.016803,0.010445,-0.022271,0.084975,-0.027027,0.003127,-0.002278,0.017238,-0.014602,0.067939,-0.018355,-0.028493,0.000598,-0.007823,-0.025195,-0.003333,0.014132,-0.016956,-0.001691,-0.001202
-0.003227,0.006600,0.750081,0.706762,-0.014870,-0.004763,-0.707279,-0.004032,-0.277120,-0.026325,-0.192080,0.694158,-0.399496,0.162810,0.201744,0.088136,0.180400,0.576950,-0.380209,-0.070924,-0.118879,0.055999,-0.854258,-0.272588,-0.060822,-0.028966,0.676610,-0.432548,0.021417,-0.008948,0.009065,-0.017905,0.085250,-0.033370,0.011233,-0.005517,0.018359,-0.009618,0.070958,-0.020889,-0.029907,0.003493,-0.006205,-0.013128,-0.001910,0.014202,-0.016359,0.000948,-0.001216
-0.003323,0.006714,0.750040,0.706517,-0.015274,-0.005066,-0.707513,-0.003611,-0.277215,-0.026146,-0.192418,0.695775,-0.400299,0.163180,0.201625,0.088543,0.180314,0.578344,-0.380675,-0.071466,-0.118777,0.055890,-0.854394,-0.272610,-0.060540,-0.029287,0.676654,-0.432573,0.022180,-0.007999,0.016113,-0.001143,0.082320,-0.028668,0.010787,-0.003229,0.020179,-0.000211,0.071888,-0.016837,-0.027070,0.006763,-0.004794,-0.000513,-0.000082,0.013705,-0.015629,0.002691,-0.001389
-0.003412,0.006794,0.750022,0.706327,-0.015530,-0.005254,-0.707696,-0.003145,-0.277440,-0.025680,-0.192126,0.697451,-0.400643,0.163242,0.201615,0.088943,0.180391,0.579826,-0.380882,-0.072007,-0.118609,0.055808,-0.854279,-0.272591,-0.060274,-0.029592,0.676717,-0.432604,0.016571,-0.004925,0.022652,0.016762,0.077757,-0.022178,0.005260,0.000471,0.019979,0.005972,0.073627,-0.015094,-0.022341,0.010082,-0.003471,0.010751,0.001955,0.012476,-0.014523,0.002411,-0.001652
-0.003483,0.006861,0.749991,0.706162,-0.015760,-0.005420,-0.707854,-0.002948,-0.277412,-0.025239,-0.191747,0.698885,-0.401186,0.163391,0.201643,0.089342,0.180553,0.581289,-0.381279,-0.072360,-0.118373,0.055752,-0.853964,-0.272531,-0.060041,-0.029868,0.676751,-0.432639,0.004363,0.006499,0.017679,0.013902,0.062343,-0.029748,0.001321,0.003781,0.019873,0.010236,0.073028,-0.018207,-0.018772,0.013509,-0.002363,0.020960,0.004010,0.010778,-0.012972,0.000009,-0.001898
-0.003547,0.006901,0.749959,0.706022,-0.016106,-0.005650,-0.707985,-0.002970,-0.277180,-0.024973,-0.191570,0.699945,-0.401833,0.163295,0.201766,0.089738,0.180801,0.582747,-0.381610,-0.072758,-0.118068,0.055713,-0.853441,-0.272431,-0.059843,-0.030110,0.676718,-0.432680,-0.006976,0.011992,0.012231,0.008913,0.051175,-0.029258,-0.003554,0.005443,0.017230,0.008881,0.072415,-0.021428,-0.021599,0.016983,-0.001383,0.029291,0.006007,0.009237,-0.011345,-0.003569,-0.002081
-0.003594,0.006955,0.749934,0.706041,-0.016311,-0.005804,-0.707959,-0.003227,-0.276933,-0.024750,-0.191391,0.700932,-0.402356,0.163248,0.201861,0.090031,0.180908,0.584186,-0.382136,-0.073224,-0.117694,0.055696,-0.852792,-0.272291,-0.059672,-0.030322,0.676608,-0.432723,-0.014242,0.009593,0.013203,0.009739,0.047618,-0.022338,0.000402,0.005198,0.015282,0.003190,0.071214,-0.022998,-0.020000,0.020677,-0.000375,0.033875,0.007822,0.008212,-0.009809,-0.006963,-0.002167
-0.003649,0.007011,0.749920,0.706181,-0.016621,-0.006012,-0.707811,-0.003540,-0.276797,-0.024445,-0.191180,0.701850,-0.402727,0.163311,0.201974,0.090349,0.180928,0.585596,-0.382530,-0.073558,-0.117241,0.055698,-0.852086,-0.272118,-0.059514,-0.030503,0.676439,-0.432766,-0.015731,0.006288,0.014140,0.007188,0.047453,-0.010131,0.005260,0.003589,0.014997,-0.002761,0.069875,-0.019850,-0.016748,0.024151,0.000540,0.036274,0.009367,0.007910,-0.008411,-0.009130,-0.002159
-0.003677,0.007046,0.749890,0.706313,-0.016826,-0.006139,-0.707673,-0.003857,-0.276681,-0.024185,-0.191103,0.702830,-0.402762,0.163459,0.202005,0.090631,0.180798,0.586981,-0.382930,-0.073894,-0.116728,0.055718,-0.851341,-0.271917,-0.059355,-0.030658,0.676243,-0.432809,-0.013550,0.006890,0.011092,0.000011,0.046530,-0.006764,0.007305,0.001265,0.011534,-0.013046,0.068520,-0.019782,-0.015720,0.026631,0.001342,0.038432,0.010506,0.008270,-0.007290,-0.010021,-0.002016
-0.003684,0.007104,0.749901,0.706539,-0.017143,-0.006334,-0.707438,-0.004082,-0.276521,-0.024001,-0.191180,0.703711,-0.402997,0.163603,0.202024,0.090811,0.180406,0.588336,-0.383322,-0.074187,-0.116176,0.055752,-0.850548,-0.271697,-0.059184,-0.030794,0.676038,-0.432847,-0.007894,0.008727,0.007680,-0.007321,0.040355,-0.016922,0.000683,-0.000238,0.008486,-0.021743,0.065026,-0.019637,-0.012110,0.028414,0.002147,0.040346,0.011353,0.008916,-0.006237,-0.010037,-0.001728
-0.003696,0.007158,0.749851,0.706668,-0.017350,-0.006469,-0.707303,-0.004172,-0.276332,-0.023877,-0.191396,0.704444,-0.403438,0.163486,0.201995,0.090971,0.179928,0.589582,-0.383716,-0.074378,-0.115591,0.055804,-0.849727,-0.271462,-0.058999,-0.030908,0.675841,-0.432878,-0.007230,0.007384,0.005475,-0.013984,0.037628,-0.015652,0.001230,-0.003500,0.006540,-0.028252,0.059852,-0.020047,-0.010046,0.029740,0.002634,0.041734,0.011920,0.009530,-0.005185,-0.009698,-0.001349
-0.003716,0.007232,0.749854,0.706873,-0.017558,-0.006601,-0.707092,-0.004371,-0.276226,-0.023782,-0.191739,0.705216,-0.403623,0.163652,0.201884,0.091072,0.179276,0.590731,-0.384123,-0.074588,-0.114987,0.055857,-0.848879,-0.271221,-0.058802,-0.031002,0.675650,-0.432901,-0.013065,0.003289,0.000421,-0.023615,0.038365,-0.000843,0.004081,-0.007524,0.002081,-0.035835,0.052105,-0.020647,-0.001170,0.030113,0.002670,0.043571,0.012134,0.009707,-0.004033,-0.010136,-0.000945
-0.003716,0.007317,0.749840,0.707250,-0.017821,-0.006809,-0.706706,-0.004695,-0.276201,-0.023861,-0.192341,0.705979,-0.403472,0.163649,0.201694,0.091054,0.178495,0.591666,-0.384541,-0.074425,-0.114387,0.055911,-0.847984,-0.270977,-0.058610,-0.031069,0.675436,-0.432916,-0.017513,-0.002791,-0.004253,-0.029471,0.036630,0.005344,-0.001791,-0.010438,-0.004848,-0.043231,0.040987,-0.020308,0.001823,0.029569,0.002547,0.045393,0.012129,0.009155,-0.002565,-0.012314,-0.000558
-0.003687,0.007410,0.749837,0.707578,-0.017970,-0.006918,-0.706373,-0.005072,-0.276337,-0.023952,-0.192918,0.706681,-0.403409,0.163581,0.201467,0.090878,0.177547,0.592370,-0.384936,-0.074515,-0.113804,0.055959,-0.847063,-0.270735,-0.058436,-0.031104,0.675158,-0.432923,-0.023172,-0.007985,-0.009679,-0.035839,0.031547,0.000484,0.003113,-0.014658,-0.010278,-0.048861,0.027546,-0.022270,0.006619,0.028948,0.002152,0.045447,0.011980,0.007997,-0.000842,-0.015786,-0.000201
-0.003642,0.007509,0.749834,0.708176,-0.018141,-0.007086,-0.705767,-0.005622,-0.276520,-0.024248,-0.193774,0.707241,-0.403453,0.163774,0.201108,0.090643,0.176540,0.592768,-0.385432,-0.074160,-0.113229,0.055997,-0.846166,-0.270498,-0.058290,-0.031103,0.674804,-0.432924,-0.032542,-0.008675,-0.020943,-0.043919,0.030756,-0.001668,0.000553,-0.021828,-0.019214,-0.055407,0.015907,-0.024714,0.017398,0.028696,0.001379,0.043315,0.011764,0.006204,0.001087,-0.019893,0.000127
-0.003549,0.007595,0.749797,0.708659,-0.018247,-0.007243,-0.705278,-0.006373,-0.276684,-0.024790,-0.194675,0.707911,-0.403476,0.163603,0.200594,0.090110,0.175331,0.593006,-0.385924,-0.073820,-0.112656,0.056014,-0.845331,-0.270265,-0.058188,-0.031061,0.674362,-0.432918,-0.033517,-0.008412,-0.026369,-0.051669,0.030899,-0.000178,0.005354,-0.027407,-0.024960,-0.063386,0.008161,-0.018740,0.015657,0.028238,0.000550,0.039925,0.011546,0.004372,0.002881,-0.023563,0.000358
-0.003460,0.007700,0.749805,0.709109,-0.018334,-0.007347,-0.704822,-0.006963,-0.276856,-0.025303,-0.195841,0.708477,-0.403460,0.163988,0.200012,0.089644,0.174005,0.593094,-0.386182,-0.073534,-0.112099,0.056019,-0.844569,-0.270036,-0.058115,-0.030988,0.673862,-0.432910,-0.020333,-0.015528,-0.025512,-0.055845,0.027105,0.005814,0.015013,-0.027583,-0.024691,-0.066243,-0.000741,-0.010400,0.013478,0.027189,-0.000150,0.036238,0.011370,0.002703,0.004303,-0.025955,0.000387
-0.003345,0.007818,0.749792,0.709755,-0.018466,-0.007517,-0.704167,-0.007187,-0.277306,-0.025810,-0.196908,0.708996,-0.403244,0.164203,0.199490,0.089122,0.172681,0.592977,-0.386340,-0.073280,-0.111568,0.056008,-0.843881,-0.269810,-0.058080,-0.030889,0.673324,-0.432903,-0.008108,-0.023653,-0.029168,-0.060238,0.022809,0.014872,0.010736,-0.020315,-0.026334,-0.062142,-0.006625,0.002022,0.004677,0.025538,-0.001022,0.033559,0.011034,0.000908,0.005307,-0.027080,0.000218
