body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
1.181979	-0.136694	0.788032	-0.970117	0.062856	0.056417	0.227462	0.123693	0.010503	-0.095792	-0.101885	0.380396	-0.137018	0.129656	0.494190	0.084538	0.445569	0.743128	-0.268313	-0.231929	-0.403647	1.982779	0.688251	-1.121133	-1.799023	-0.853964	0.562101	-1.301170	0.415680	0.195518	-1.103407	-6.144454	-0.083933	1.536854	1.163133	0.233828	3.583137	6.489093	-2.648371	1.843620	-0.301424	1.530021	1.218456	1.544784	1.301968	-1.191613	0.914614	1.210116	0.194490
1.189992	-0.134769	0.789037	-0.983656	0.060669	0.056886	0.159704	0.134048	0.015952	-0.119228	-0.226688	0.378849	-0.106084	0.151722	0.493271	0.148541	0.572265	0.688734	-0.234078	-0.233905	-0.372720	2.007209	0.719225	-1.093224	-1.823058	-0.835525	0.586009	-1.297023	0.486684	0.371762	-1.153938	-6.247159	-0.018548	1.606565	0.953192	-0.127316	2.987111	6.179901	-2.364442	1.614279	-0.265935	1.561763	1.224551	1.508725	1.368544	-1.215595	0.911731	1.203711	0.150225
1.199152	-0.133442	0.789933	-0.992712	0.057371	0.056508	0.089656	0.143160	0.025374	-0.141950	-0.351771	0.379654	-0.072755	0.167784	0.489097	0.204023	0.692765	0.648550	-0.203742	-0.242566	-0.341176	2.031761	0.748600	-1.066391	-1.847646	-0.817495	0.610249	-1.295161	0.443023	0.143303	-1.272635	-6.406882	0.719216	1.285097	0.728245	-0.266750	2.571437	5.803932	-1.802932	1.473541	-0.448532	1.583947	1.219100	1.424122	1.352644	-1.251939	0.892663	1.178728	-0.010979
1.209165	-0.132257	0.790540	-0.996920	0.052926	0.054931	0.018247	0.151769	0.021684	-0.170134	-0.482963	0.407617	-0.054680	0.180852	0.482601	0.251398	0.804423	0.616617	-0.175137	-0.251846	-0.309362	2.055973	0.776190	-1.039119	-1.873136	-0.799819	0.633158	-1.297462	0.401849	-0.085471	-1.489425	-6.445716	1.488493	0.786999	0.578359	-0.568645	2.230663	5.559498	-1.477754	1.251153	-0.107927	1.583940	1.195729	1.326562	1.339969	-1.297331	0.877713	1.158737	-0.040326
1.220499	-0.130426	0.790881	-0.996002	0.047459	0.051723	-0.055242	0.159234	0.021955	-0.201527	-0.609600	0.439194	-0.041275	0.190918	0.466352	0.293249	0.915145	0.589440	-0.153696	-0.246883	-0.277818	2.079590	0.801662	-1.012793	-1.899540	-0.782387	0.656599	-1.296774	0.440831	0.222325	-1.563134	-6.199290	1.428567	0.773172	0.462358	-0.974824	1.858079	5.257538	-1.214777	0.909519	0.652327	1.558159	1.157910	1.226161	1.321095	-1.347327	0.884834	1.157805	-0.030577
1.232232	-0.127012	0.790825	-0.989625	0.041286	0.047374	-0.129203	0.169402	0.030577	-0.232659	-0.730935	0.464760	-0.023753	0.199346	0.443608	0.325722	1.014724	0.568026	-0.138756	-0.225753	-0.247036	2.102289	0.825236	-0.986275	-1.927029	-0.764425	0.679470	-1.298685	0.491868	0.518951	-1.513012	-5.806947	1.152906	0.961027	0.538563	-1.234885	1.362855	4.475312	-1.003753	0.421411	1.317798	1.511400	1.108229	1.113930	1.364270	-1.404637	0.910303	1.111120	-0.257808
1.243513	-0.122420	0.790847	-0.977495	0.034478	0.041480	-0.203946	0.178909	0.042713	-0.262047	-0.841878	0.485310	-0.002834	0.212461	0.416956	0.347764	1.094158	0.549290	-0.136840	-0.194171	-0.217362	2.123919	0.846219	-0.958222	-1.955725	-0.745974	0.701044	-1.307086	0.523308	0.618118	-1.405149	-4.826665	1.061264	0.744418	0.608775	-1.261461	0.541949	2.634904	-0.990579	-0.090110	1.893635	1.437291	1.046371	0.994459	1.310372	-1.470682	0.949706	1.050884	-0.361010
1.253652	-0.115363	0.790038	-0.959595	0.027301	0.034543	-0.277919	0.190335	0.055302	-0.288865	-0.924001	0.507210	0.006024	0.223697	0.393150	0.347400	1.120120	0.528403	-0.142360	-0.150008	-0.189544	2.144144	0.865015	-0.933860	-1.985856	-0.726437	0.721506	-1.313125	0.974089	0.311795	-1.067957	-2.971606	1.302590	-0.392611	0.099058	-1.077315	-0.506195	0.159410	-1.308228	0.005852	2.202405	1.332878	0.977796	0.884622	1.376331	-1.532310	1.006675	1.050751	-0.370255
1.262010	-0.108474	0.788650	-0.936926	0.019451	0.026958	-0.347945	0.217872	0.055185	-0.304765	-0.960742	0.537414	-0.018539	0.216423	0.373864	0.327516	1.100534	0.496961	-0.136605	-0.106075	-0.164047	2.163031	0.881604	-0.903169	-2.017018	-0.705707	0.743074	-1.321896	1.255511	-0.256413	-0.065997	0.390103	1.684099	-2.365015	-0.802323	-1.693562	-1.078389	-0.289485	-2.037156	3.085942	2.025441	1.202916	0.911945	0.747399	1.574427	-1.581702	1.077908	1.145726	-0.213274
1.274096	-0.101164	0.785400	-0.909494	0.011958	0.019657	-0.415081	0.240555	0.045045	-0.291505	-0.908397	0.574574	-0.088577	0.191604	0.325407	0.304264	1.108541	0.446917	-0.018923	-0.068990	-0.141427	2.180622	0.894911	-0.870883	-2.049124	-0.683321	0.767335	-1.321656	0.973673	-0.751140	2.264630	4.010919	0.334486	-2.872485	-2.084367	-1.425983	-0.702278	-1.349208	-0.707518	3.613389	-0.702255	1.064646	0.870043	0.587070	1.001577	-1.620191	1.120947	1.276603	0.506717
1.284494	-0.100054	0.786346	-0.877889	0.010904	0.014317	-0.478525	0.256819	0.025139	-0.214180	-0.800305	0.550793	-0.133438	0.133048	0.316824	0.299425	1.046566	0.468660	0.007930	-0.134165	-0.121461	2.197833	0.905087	-0.863106	-2.081825	-0.660870	0.794138	-1.301628	0.815818	-1.031785	4.216569	7.473646	-1.015571	-2.521547	-3.006628	0.249055	-1.117004	-5.335454	0.970417	0.169418	-1.364644	0.941076	0.858855	0.452003	0.091100	-1.639456	1.071419	1.414613	1.512200
1.292547	-0.096073	0.785723	-0.842097	0.010119	0.010026	-0.539138	0.273188	0.003774	-0.122842	-0.609451	0.533952	-0.189439	0.071339	0.335369	0.259584	0.895123	0.485733	-0.012146	-0.123576	-0.103784	2.214976	0.912991	-0.867239	-2.114702	-0.640464	0.823919	-1.261168	0.318649	-1.035156	4.581503	11.042018	-0.232582	-3.343392	-1.927233	0.643320	-1.812846	-6.868520	0.791915	-1.106889	-0.242885	0.803403	0.842273	0.371812	-0.044502	-1.665199	0.955307	1.483116	2.133337
1.300104	-0.092660	0.787246	-0.799857	0.009656	0.003981	-0.600100	0.269565	-0.016267	-0.030920	-0.358624	0.541490	-0.267174	0.055959	0.342557	0.226911	0.771825	0.500337	-0.036345	-0.143880	-0.089325	2.231524	0.919960	-0.864886	-2.148433	-0.622657	0.853462	-1.216294	-0.426289	-0.697481	3.708222	11.225375	0.688724	-3.551696	-0.142338	0.390931	-1.841007	-6.274159	0.557852	-1.123078	-0.946236	0.659707	0.796992	0.285861	0.172606	-1.690626	0.853598	1.298715	2.102676
1.306655	-0.090643	0.788974	-0.752209	0.008123	-0.002934	-0.658868	0.256136	-0.024126	0.025487	-0.160436	0.561501	-0.331507	0.065645	0.351007	0.185944	0.644156	0.508047	-0.057069	-0.161425	-0.077396	2.246856	0.924425	-0.860335	-2.182328	-0.606320	0.875868	-1.177061	-1.275289	-0.025352	2.261511	8.420401	0.561461	-1.986872	-0.242510	0.538193	-1.818263	-6.013459	0.620021	-1.227074	-0.998504	0.563395	0.662535	0.270274	0.194257	-1.655459	0.905950	0.436877	1.538679
1.315869	-0.093015	0.790781	-0.693258	0.004940	-0.008993	-0.720617	0.218554	-0.017281	0.059540	-0.021808	0.563948	-0.346649	0.046258	0.364085	0.154180	0.531286	0.525138	-0.085428	-0.183821	-0.066790	2.258025	0.930771	-0.857115	-2.214652	-0.586419	0.870938	-1.154747	-1.368206	0.254328	1.277511	5.773039	0.395195	-0.538782	-0.638038	0.381028	-1.657377	-5.648886	0.624557	-1.301183	-0.672000	0.463358	0.501442	0.198658	0.635564	-1.470673	0.932139	-0.080627	0.853696
1.324679	-0.093419	0.791657	-0.637455	0.002285	-0.014004	-0.770357	0.201408	-0.013953	0.076587	0.070485	0.577308	-0.353058	0.040124	0.366248	0.119648	0.418201	0.533030	-0.109116	-0.188305	-0.058862	2.266913	0.932371	-0.834912	-2.241154	-0.569034	0.872643	-1.142914	-0.426700	0.325164	0.752698	4.216136	0.666986	-0.068872	-0.398475	-0.025673	-1.584508	-5.410045	0.410403	-1.115008	0.034721	0.298156	0.342470	0.071234	0.991905	-1.057667	0.684527	0.097194	0.615403
1.333974	-0.093088	0.792055	-0.587495	-0.000551	-0.017697	-0.809034	0.201486	-0.004275	0.089648	0.146837	0.590628	-0.349404	0.030319	0.363058	0.090800	0.314885	0.541554	-0.130029	-0.182432	-0.054863	2.271724	0.933620	-0.817439	-2.256958	-0.559038	0.874825	-1.130131	-0.322546	0.529802	0.691789	3.620481	0.810519	0.149227	-0.397190	-0.415516	-1.414089	-5.269294	0.354631	-1.017874	0.623915	0.219817	0.306535	0.035818	0.964898	-1.010954	0.591733	0.092433	0.836167
1.343113	-0.092006	0.791868	-0.529097	-0.003975	-0.019776	-0.848322	0.188506	0.007240	0.104259	0.215305	0.609729	-0.347089	0.024236	0.349627	0.063085	0.207429	0.547215	-0.149831	-0.163349	-0.050069	2.279175	0.933804	-0.796316	-2.281593	-0.545365	0.876340	-1.109467	-0.771065	0.495165	0.730436	3.321774	1.090145	0.083319	-0.191213	-0.639932	-1.266000	-4.935731	0.253475	-0.836652	1.209771	0.148688	0.271320	0.029653	0.916284	-0.896674	0.482480	0.056124	0.828332
1.351877	-0.089589	0.791008	-0.467628	-0.006092	-0.022383	-0.883621	0.170643	0.015532	0.118866	0.279708	0.634234	-0.346071	0.022671	0.337461	0.040160	0.117455	0.551693	-0.163495	-0.134041	-0.048916	2.282577	0.934806	-0.780788	-2.292825	-0.539739	0.877070	-1.096998	-0.591374	0.520590	0.784877	3.338030	1.218767	0.053917	-0.226203	-0.474244	-0.922388	-3.841614	0.266096	-0.461623	1.251856	0.036505	0.136381	0.047731	0.652884	-0.453818	0.224395	0.019117	0.485575
1.361071	-0.087662	0.790281	-0.411395	-0.007747	-0.023957	-0.911109	0.164851	0.028063	0.135654	0.348826	0.658480	-0.344932	0.015188	0.330657	0.026189	0.053765	0.557859	-0.168296	-0.113274	-0.048609	2.284630	0.935713	-0.770201	-2.299745	-0.536389	0.877105	-1.090044	-0.271265	0.756730	0.914797	3.418460	1.315513	0.104924	-0.341459	-0.471111	-0.556790	-2.692765	0.235602	-0.007337	1.142443	0.005730	0.134939	0.087130	0.528604	-0.458699	0.214788	0.000538	0.574505
1.369873	-0.085147	0.788954	-0.352076	-0.010314	-0.024418	-0.935596	0.159793	0.045801	0.155458	0.416446	0.686854	-0.341874	0.009013	0.318616	0.017888	0.009745	0.561117	-0.163788	-0.088343	-0.048687	2.287974	0.938291	-0.759644	-2.311173	-0.531147	0.877092	-1.074018	-0.403622	0.939432	0.950488	3.181952	1.303431	0.380613	-0.260849	-0.430334	-0.141060	-1.282378	0.261876	0.196674	1.023609	-0.036417	0.204027	0.117762	0.651872	-0.670320	0.291277	0.016369	1.007125
1.378612	-0.081710	0.787712	-0.288646	-0.012839	-0.024152	-0.957045	0.148706	0.065640	0.173673	0.476104	0.710617	-0.329708	0.004754	0.313444	0.020547	0.002470	0.568334	-0.160429	-0.072330	-0.050066	2.292791	0.940424	-0.744126	-2.326558	-0.524738	0.877760	-1.049759	-0.165712	1.059567	0.740927	2.635628	0.983812	0.648113	-0.170963	-0.245295	0.292408	0.369362	0.330904	0.267178	0.692340	-0.100397	0.287253	0.077403	0.901169	-0.840843	0.354853	0.096591	1.266351
1.386537	-0.078061	0.786713	-0.232009	-0.015534	-0.023237	-0.972312	0.153164	0.088184	0.185095	0.521872	0.726207	-0.315949	0.002174	0.308804	0.029585	0.024519	0.574353	-0.153101	-0.060650	-0.052702	2.299464	0.941387	-0.723597	-2.344807	-0.516953	0.880955	-1.023363	0.221900	1.075013	0.503694	2.107020	0.781316	0.544766	-0.108626	-0.199127	0.542980	1.464244	0.258411	0.486065	0.559703	-0.141867	0.315458	0.028637	0.932300	-0.793684	0.352769	0.160497	1.143909
1.394247	-0.074453	0.785671	-0.175702	-0.018466	-0.022236	-0.984019	0.157582	0.108641	0.193821	0.560385	0.741870	-0.307917	0.000409	0.305479	0.042266	0.061039	0.578670	-0.140987	-0.049942	-0.055740	2.305409	0.941569	-0.706834	-2.358305	-0.510628	0.884179	-1.004003	0.346639	0.926295	0.553234	2.060776	0.995438	0.459991	0.103159	-0.111417	0.650100	1.818134	0.186329	0.565677	0.459947	-0.119214	0.222051	-0.004402	0.687891	-0.477839	0.231344	0.115646	0.678374
1.402131	-0.070719	0.784749	-0.122233	-0.021263	-0.021363	-0.992044	0.167030	0.125236	0.207224	0.604303	0.766024	-0.297550	0.006300	0.304348	0.055589	0.097245	0.581806	-0.130474	-0.042252	-0.057471	2.308346	0.941211	-0.696081	-2.363920	-0.507700	0.885581	-0.996229	0.360907	0.862825	0.777554	2.284692	1.233935	0.578520	0.186387	0.006814	0.602503	1.400249	0.206886	0.408084	0.401258	-0.064841	0.102723	-0.012577	0.412284	-0.186157	0.099275	0.044902	0.344317
1.409983	-0.066489	0.783278	-0.067204	-0.023928	-0.020219	-0.997248	0.172019	0.143154	0.224923	0.651772	0.791227	-0.284776	0.007865	0.305751	0.066366	0.117049	0.586946	-0.124663	-0.033892	-0.058334	2.309518	0.941066	-0.690342	-2.365752	-0.506657	0.885975	-0.990230	0.187560	0.930921	0.871740	2.495980	1.172596	0.576197	0.117206	0.121974	0.406343	0.608068	0.224102	0.201345	0.466706	-0.047060	0.065529	-0.014104	0.363117	-0.093359	0.051506	0.025471	0.262797
1.417562	-0.062372	0.781508	-0.011863	-0.025854	-0.019176	-0.999412	0.174532	0.162472	0.242094	0.704142	0.812928	-0.274502	0.010989	0.309227	0.071842	0.121567	0.590770	-0.122420	-0.023584	-0.059353	2.310967	0.940647	-0.681557	-2.367655	-0.505639	0.886600	-0.985717	0.172227	1.015269	0.807370	2.479589	0.665863	1.225696	-0.002741	0.283747	0.198402	-0.116460	0.283876	-0.062146	0.229145	-0.075518	0.100625	-0.003336	0.314975	-0.120801	0.061679	0.038663	0.221546
1.424670	-0.058456	0.779537	0.041412	-0.027012	-0.017444	-0.998625	0.178908	0.183765	0.257218	0.750956	0.817862	-0.235748	0.007755	0.317101	0.074302	0.112391	0.598301	-0.127149	-0.024726	-0.061355	2.313543	0.940933	-0.677743	-2.370584	-0.504189	0.887522	-0.981368	0.114397	1.113026	0.502717	2.140352	-0.258809	2.324831	-0.234344	0.415615	-0.009410	-0.594152	0.406262	-0.490385	0.025948	-0.251194	0.319690	0.058520	0.617993	-0.311029	0.152732	0.131790	0.450701
