body_pos_x	body_pos_y	body_pos_z	body_quat_w	body_quat_x	body_quat_y	body_quat_z	joint_pos00	joint_pos01	joint_pos02	joint_pos03	joint_pos04	joint_pos05	joint_pos06	joint_pos07	joint_pos08	joint_pos09	joint_pos10	joint_pos11	joint_pos12	joint_pos13	joint_pos14	joint_pos15	joint_pos16	joint_pos17	joint_pos18	joint_pos19	joint_pos20	joint_vel_00	joint_vel_01	joint_vel_02	joint_vel_03	joint_vel_04	joint_vel_05	joint_vel_06	joint_vel_07	joint_vel_08	joint_vel_09	joint_vel_10	joint_vel_11	joint_vel_12	joint_vel_13	joint_vel_14	joint_vel_15	joint_vel_16	joint_vel_17	joint_vel_18	joint_vel_19	joint_vel_20
0.168725	-0.627287	0.740101	0.915238	0.006730	-0.058925	0.398525	-0.040002	-0.804707	-0.313295	-0.592843	0.851550	-0.049206	0.040625	0.217183	0.363595	0.271710	0.884188	-0.437174	-0.261799	-0.383900	0.311642	0.283498	-1.809738	0.412270	-0.051804	0.111331	-0.586977	-0.214310	0.097577	-0.017197	0.025390	0.055119	-0.172351	-0.298036	-0.189915	-0.138508	-0.051843	-0.144464	-0.074832	0.000000	0.018512	0.006652	0.015531	-0.261107	0.098152	0.035047	-0.273858	0.232387
0.169508	-0.626910	0.740095	0.914741	0.007363	-0.058693	0.399688	-0.044122	-0.802893	-0.313232	-0.591587	0.852607	-0.052494	0.035038	0.213780	0.361216	0.271272	0.882194	-0.438820	-0.261799	-0.383355	0.311808	0.283925	-1.814858	0.414137	-0.051516	0.106395	-0.582383	-0.180338	0.092371	0.004097	0.083619	0.048868	-0.152237	-0.205871	-0.147031	-0.105125	-0.017665	-0.068106	-0.069701	0.000000	0.035506	0.009851	0.027443	-0.251508	0.080271	-0.003830	-0.232265	0.225411
0.170234	-0.626647	0.740083	0.914330	0.007972	-0.058537	0.400639	-0.047215	-0.801012	-0.313131	-0.589498	0.853505	-0.055295	0.032390	0.211302	0.359389	0.271003	0.881464	-0.439962	-0.261799	-0.382480	0.312036	0.284595	-1.819799	0.415480	-0.051957	0.102041	-0.577960	-0.123877	0.110489	0.000565	0.071767	0.033002	-0.155667	-0.039650	-0.105781	-0.069773	-0.017244	-0.014459	-0.045806	0.000000	0.053447	0.011673	0.037967	-0.242624	0.046308	-0.038745	-0.213754	0.214858
0.170899	-0.626495	0.740014	0.913863	0.008726	-0.058509	0.401691	-0.049077	-0.798474	-0.313210	-0.588716	0.853927	-0.058721	0.033452	0.209549	0.358425	0.270582	0.881615	-0.440652	-0.261799	-0.381217	0.312275	0.285444	-1.824563	0.415989	-0.053066	0.097845	-0.573789	-0.061273	0.110351	-0.017913	0.044064	0.022444	-0.125658	0.072188	-0.078588	-0.050206	-0.046894	0.006740	-0.039662	0.000000	0.073759	0.011040	0.045442	-0.233912	-0.000186	-0.069750	-0.212755	0.200361
0.171399	-0.626408	0.740003	0.913588	0.009142	-0.058523	0.402304	-0.049666	-0.796598	-0.313848	-0.587736	0.854402	-0.060321	0.035278	0.208158	0.357381	0.269127	0.881734	-0.441548	-0.261799	-0.379529	0.312478	0.286413	-1.829155	0.415473	-0.054747	0.093530	-0.569946	-0.010989	0.086001	-0.038358	0.024210	0.021040	-0.045939	0.071891	-0.063092	-0.049183	-0.095414	-0.001614	-0.027552	0.000000	0.092550	0.009318	0.052216	-0.225970	-0.051566	-0.096449	-0.217468	0.183286
0.171815	-0.626458	0.740010	0.913309	0.009518	-0.058581	0.402920	-0.049517	-0.795034	-0.314744	-0.587748	0.854769	-0.060559	0.036327	0.207025	0.356457	0.266766	0.881551	-0.441754	-0.261799	-0.377515	0.312648	0.287532	-1.833602	0.413927	-0.056924	0.089146	-0.566457	-0.001648	0.064360	-0.027207	-0.016913	0.016594	-0.001880	0.023274	-0.056583	-0.032756	-0.111797	-0.016621	0.001690	0.000000	0.108127	0.009251	0.059959	-0.218597	-0.103513	-0.121312	-0.212317	0.164756
0.172105	-0.626749	0.739994	0.912972	0.009956	-0.058869	0.403632	-0.049732	-0.794024	-0.314936	-0.588412	0.855066	-0.060397	0.036209	0.205895	0.356071	0.264655	0.881069	-0.441481	-0.261799	-0.375204	0.312848	0.288811	-1.837899	0.411332	-0.059600	0.085038	-0.563355	-0.028468	0.037396	0.011430	-0.034012	0.020300	0.008552	-0.022148	-0.057339	-0.003489	-0.095237	-0.023094	0.025152	0.000000	0.120895	0.012338	0.067494	-0.211298	-0.151055	-0.144769	-0.185953	0.146927
0.172340	-0.627252	0.739930	0.912765	0.010181	-0.059202	0.404045	-0.050655	-0.793538	-0.314287	-0.589108	0.855581	-0.060217	0.035441	0.204732	0.356318	0.262956	0.880627	-0.440748	-0.261799	-0.372679	0.313141	0.290232	-1.842054	0.407884	-0.062715	0.081708	-0.560580	-0.072551	0.008477	0.052241	-0.027353	0.034794	0.006090	-0.027952	-0.053555	0.026490	-0.069696	-0.014603	0.050265	0.000000	0.132092	0.017802	0.073230	-0.203410	-0.192858	-0.165380	-0.135682	0.131157
0.172516	-0.628001	0.739808	0.912509	0.010478	-0.059899	0.404511	-0.052634	-0.793685	-0.312846	-0.589506	0.856458	-0.060153	0.035091	0.203753	0.357131	0.261868	0.880485	-0.439470	-0.261799	-0.369920	0.313560	0.291740	-1.846035	0.403618	-0.066215	0.079610	-0.558109	-0.122720	-0.021872	0.080716	-0.008985	0.051394	-0.003028	-0.010204	-0.036532	0.045568	-0.038548	0.004545	0.062458	0.000000	0.144982	0.024240	0.076089	-0.193682	-0.233480	-0.182273	-0.066082	0.116616
0.172478	-0.628981	0.739599	0.912330	0.010708	-0.060473	0.404824	-0.055564	-0.794413	-0.311058	-0.589468	0.857636	-0.060338	0.035033	0.203270	0.358141	0.261414	0.880809	-0.438250	-0.261799	-0.366880	0.314111	0.293276	-1.849801	0.398545	-0.070006	0.079065	-0.555916	-0.161145	-0.054742	0.096814	-0.000440	0.071266	0.010093	0.001761	-0.011310	0.061293	-0.011828	0.035220	0.068202	0.000000	0.160650	0.030485	0.075360	-0.181919	-0.274193	-0.193466	0.013831	0.103121
0.172285	-0.630238	0.739379	0.912011	0.011036	-0.061564	0.405370	-0.059080	-0.795874	-0.308974	-0.589524	0.859309	-0.059749	0.035161	0.203300	0.359582	0.261394	0.881893	-0.436742	-0.261799	-0.363494	0.314779	0.294755	-1.853312	0.392650	-0.073954	0.080164	-0.553984	-0.182782	-0.093779	0.105874	-0.011992	0.102293	0.055550	-0.004514	0.026376	0.091136	-0.000740	0.088148	0.098280	0.000000	0.179805	0.034840	0.070020	-0.167459	-0.315824	-0.199232	0.104515	0.089790
